"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"98","Galea_Cranio_scRNAseq",1292,355,0,"0","0","Neutrophils"
"99","Galea_Cranio_scRNAseq",11165,233,0.0716524854455889,"0","0",NA
"100","Galea_Cranio_scRNAseq",2761,754,0.289750090546903,"0","0","Neutrophils"
"101","Galea_Cranio_scRNAseq",1708,646,0.292740046838408,"0","0","Neutrophils"
"102","Galea_Cranio_scRNAseq",2230,554,0.0896860986547085,"0","0","Neutrophils"
"103","Galea_Cranio_scRNAseq",1867,530,0.267809319764328,"0","0","Neutrophils"
"104","Galea_Cranio_scRNAseq",2956,948,0.27063599458728,"0","0","Neutrophils"
"105","Galea_Cranio_scRNAseq",1724,652,0.0580046403712297,"0","0","Neutrophils"
"106","Galea_Cranio_scRNAseq",791,337,0.379266750948167,"0","0","Neutrophils"
"107","Galea_Cranio_scRNAseq",2478,580,0.0807102502017756,"0","0","Neutrophils"
"108","Galea_Cranio_scRNAseq",1823,405,0.0548546352166758,"0","0","Neutrophils"
"109","Galea_Cranio_scRNAseq",779,371,0,"0","0","Neutrophils"
"110","Galea_Cranio_scRNAseq",1120,576,0.267857142857143,"0","0","Neutrophils"
"111","Galea_Cranio_scRNAseq",1797,526,0.1669449081803,"0","0","Neutrophils"
"112","Galea_Cranio_scRNAseq",1570,768,0.828025477707006,"0","0","Neutrophils"
"113","Galea_Cranio_scRNAseq",1507,400,0.19907100199071,"0","0","Neutrophils"
"114","Galea_Cranio_scRNAseq",2031,459,0,"0","0","Neutrophils"
"115","Galea_Cranio_scRNAseq",712,301,0,"0","0","Neutrophils"
"116","Galea_Cranio_scRNAseq",2121,569,0.0471475719000471,"0","0","Neutrophils"
"117","Galea_Cranio_scRNAseq",4360,1259,0.0917431192660551,"0","0","Neutrophils"
"118","Galea_Cranio_scRNAseq",5013,1050,0.0398962696987832,"0","0","Neutrophils"
"119","Galea_Cranio_scRNAseq",1982,503,0.252270433905146,"0","0","Neutrophils"
"120","Galea_Cranio_scRNAseq",3524,829,0.0283768444948922,"0","0","Neutrophils"
"121","Galea_Cranio_scRNAseq",1075,332,0,"0","0","Neutrophils"
"122","Galea_Cranio_scRNAseq",2658,639,0.263355906696764,"0","0","Neutrophils"
"123","Galea_Cranio_scRNAseq",2208,772,0.588768115942029,"0","0","Neutrophils"
"124","Galea_Cranio_scRNAseq",1537,681,0.195185426154847,"0","0","Neutrophils"
"125","Galea_Cranio_scRNAseq",2435,738,0.0410677618069815,"0","0","Neutrophils"
"126","Galea_Cranio_scRNAseq",577,314,0,"0","0","Neutrophils"
"127","Galea_Cranio_scRNAseq",2772,713,0.18037518037518,"0","0","Neutrophils"
"128","Galea_Cranio_scRNAseq",2816,693,0.142045454545455,"0","0","Neutrophils"
"129","Galea_Cranio_scRNAseq",881,276,0,"0","0","Neutrophils"
"130","Galea_Cranio_scRNAseq",2190,600,0.273972602739726,"0","0","Neutrophils"
