"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2942","Brain_Cranio_scRNAseq",7757,2840,2.7716900863736,"2","2","Microglia"
"2943","Brain_Cranio_scRNAseq",9698,2905,1.64982470612497,"2","2","Microglia"
"2944","Brain_Cranio_scRNAseq",8706,2680,3.67562600505399,"2","2","Microglia"
"2945","Brain_Cranio_scRNAseq",7130,2424,1.26227208976157,"2","2","Microglia"
"2946","Brain_Cranio_scRNAseq",17721,3841,2.81586817899667,"2","2","Microglia"
"2947","Brain_Cranio_scRNAseq",8813,2798,2.21264041756496,"2","2","Microglia"
"2948","Brain_Cranio_scRNAseq",11453,3371,2.27887889635903,"2","2","Microglia"
"2949","Brain_Cranio_scRNAseq",22627,4290,3.76099350333672,"2","2","Microglia"
"2950","Brain_Cranio_scRNAseq",8123,2740,4.08715991628709,"2","2","Microglia"
"2951","Brain_Cranio_scRNAseq",2686,1118,4.20699925539836,"2","2","Microglia"
