"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"P2ry12",0,2.23250709781124,0.997,0.292,0,"0","P2ry12"
"Cst3",0,2.11247180501937,1,0.952,0,"0","Cst3"
"Cx3cr1",0,1.99709627257714,1,0.484,0,"0","Cx3cr1"
"Gpr34",0,1.95990798155024,0.992,0.261,0,"0","Gpr34"
"Sparc",0,1.95624885494857,0.999,0.318,0,"0","Sparc"
"Hexb",0,1.90493066361579,1,0.704,0,"0","Hexb"
"Tmem119",0,1.89820832571476,0.995,0.269,0,"0","Tmem119"
"Siglech",0,1.8951590108396,0.994,0.23,0,"0","Siglech"
"Rhob",0,1.7065493916211,0.988,0.463,0,"0","Rhob"
"Tgfbr1",0,1.64832249216126,0.986,0.43,0,"0","Tgfbr1"
"Olfml3",0,1.60396266660184,0.99,0.329,0,"0","Olfml3"
"Plxdc2",0,1.58587268899803,0.968,0.206,0,"0","Plxdc2"
"Csf1r",0,1.57531185646628,0.999,0.58,0,"0","Csf1r"
"Egr1",0,1.57461211626946,0.883,0.369,0,"0","Egr1"
"Cd81",0,1.55397575389509,0.997,0.384,0,"0","Cd81"
"Fcrls",0,1.53114741853288,0.987,0.307,0,"0","Fcrls"
"Zfhx3",0,1.5012930453952,0.965,0.314,0,"0","Zfhx3"
"Hpgd",0,1.47647399879379,0.827,0.102,0,"0","Hpgd"
"Arhgap5",0,1.44857451297605,0.94,0.3,0,"0","Arhgap5"
"Slco2b1",0,1.43553183340786,0.969,0.232,0,"0","Slco2b1"
"Kctd12",0,1.4263350211213,0.984,0.548,0,"0","Kctd12"
"Trem2",0,1.41003714400652,0.999,0.472,0,"0","Trem2"
"Glul",0,1.39578046311188,0.948,0.416,0,"0","Glul"
"Tanc2",0,1.39397436970379,0.91,0.179,0,"0","Tanc2"
"Ltc4s",0,1.3883010836511,0.901,0.203,0,"0","Ltc4s"
"Jun",0,1.38059539769286,0.968,0.745,0,"0","Jun"
"Rnase4",0,1.35766659398205,0.916,0.302,0,"0","Rnase4"
"Selplg",0,1.35173297017692,0.998,0.845,0,"0","Selplg"
"Ptgs1",0,1.35006283497182,0.945,0.265,0,"0","Ptgs1"
"Hpgds",0,1.33952319167925,0.967,0.303,0,"0","Hpgds"
"Itgb5",0,1.33197548543122,0.986,0.408,0,"0","Itgb5"
"Marcks",0,1.32227665481521,0.994,0.642,0,"0","Marcks"
"Lgmn",0,1.31176761431282,1,0.623,0,"0","Lgmn"
"Epb41l2",0,1.31024238634509,0.987,0.532,0,"0","Epb41l2"
"C1qc",0,1.30997974478387,1,0.564,0,"0","C1qc"
"Mef2c",0,1.30783862503946,0.975,0.376,0,"0","Mef2c"
"Serinc3",0,1.30743064333802,1,0.819,0,"0","Serinc3"
"Pmepa1",0,1.29638246700566,0.931,0.426,0,"0","Pmepa1"
"Vsir",0,1.29166009751442,0.993,0.666,0,"0","Vsir"
"Scoc",0,1.28629418372946,0.934,0.316,0,"0","Scoc"
"Cfh",0,1.27359070731641,0.933,0.239,0,"0","Cfh"
"C1qa",0,1.26959992568773,1,0.641,0,"0","C1qa"
"Frmd4a",0,1.25443155860751,0.948,0.322,0,"0","Frmd4a"
"Adgrg1",0,1.25328420330754,0.89,0.173,0,"0","Adgrg1"
"C1qb",0,1.24329951602784,1,0.641,0,"0","C1qb"
"Slc2a5",0,1.22525372373247,0.761,0.09,0,"0","Slc2a5"
"F11r",0,1.22419540591111,0.934,0.334,0,"0","F11r"
"Mertk",0,1.22136860637207,0.917,0.261,0,"0","Mertk"
"P2ry13",0,1.21792400054775,0.866,0.203,0,"0","P2ry13"
"Srgap2",0,1.2150200541664,0.957,0.401,0,"0","Srgap2"
"Golm1",0,1.21188114970652,0.918,0.358,0,"0","Golm1"
"Qk",0,1.19835679738132,0.98,0.584,0,"0","Qk"
"Sirpa",0,1.18483361269432,0.993,0.565,0,"0","Sirpa"
"Lair1",0,1.1846228552325,0.977,0.409,0,"0","Lair1"
"Mafb",0,1.17881100067901,0.983,0.442,0,"0","Mafb"
"Col27a1",0,1.17315645375322,0.783,0.108,0,"0","Col27a1"
"Sall1",0,1.17277958713145,0.827,0.154,0,"0","Sall1"
"Adap2",0,1.16507652720663,0.916,0.327,0,"0","Adap2"
"Lpcat2",0,1.15249740039143,0.981,0.478,0,"0","Lpcat2"
"Pou2f2",0,1.14898325331179,0.953,0.412,0,"0","Pou2f2"
"Nav3",0,1.14056909288079,0.808,0.153,0,"0","Nav3"
"Bin1",0,1.13375391525089,0.962,0.52,0,"0","Bin1"
"Ivns1abp",0,1.12977955388688,0.923,0.433,0,"0","Ivns1abp"
"Fam102b",0,1.11331020200517,0.777,0.21,0,"0","Fam102b"
"Serpine2",0,1.11054558772206,0.822,0.159,0,"0","Serpine2"
"Selenop",0,1.1052731536251,0.992,0.555,0,"0","Selenop"
"Ldhb",0,1.09855942093475,0.858,0.266,0,"0","Ldhb"
"Mef2a",0,1.09399392356441,0.969,0.588,0,"0","Mef2a"
"Rgs10",0,1.09302316462757,0.976,0.639,0,"0","Rgs10"
"Abhd12",0,1.09026547467266,0.963,0.432,0,"0","Abhd12"
"Sgk1",0,1.08115187242382,0.84,0.385,0,"0","Sgk1"
"Btg2",0,1.07384084766727,0.94,0.738,0,"0","Btg2"
"Rgs2",0,1.06976529669333,0.955,0.615,0,"0","Rgs2"
"Mtdh",0,1.06594113778658,0.973,0.679,0,"0","Mtdh"
"Ecscr",0,1.05740198645048,0.729,0.121,0,"0","Ecscr"
"Cttnbp2nl",0,1.04236169614495,0.863,0.313,0,"0","Cttnbp2nl"
"Tmcc3",0,1.03205912370157,0.818,0.21,0,"0","Tmcc3"
"Ctsd",0,1.02778209474517,1,0.917,0,"0","Ctsd"
"Nrip1",0,1.01146383539876,0.88,0.419,0,"0","Nrip1"
"Cyfip1",0,0.998692863869782,0.94,0.512,0,"0","Cyfip1"
"Scamp2",0,0.984855482162142,0.947,0.546,0,"0","Scamp2"
"Nav2",0,0.98219146002159,0.753,0.165,0,"0","Nav2"
"Basp1",0,0.980691996029354,0.983,0.491,0,"0","Basp1"
"Ccr5",0,0.978682216721079,0.902,0.479,0,"0","Ccr5"
"Abca9",0,0.978650574003312,0.708,0.137,0,"0","Abca9"
"Dst",0,0.977989292539432,0.821,0.232,0,"0","Dst"
"Ly86",0,0.957071048140892,0.998,0.559,0,"0","Ly86"
"Rasgrp3",0,0.952776779979053,0.701,0.129,0,"0","Rasgrp3"
"Lag3",0,0.946563998364695,0.744,0.219,0,"0","Lag3"
"Slc29a3",0,0.94621315513539,0.87,0.389,0,"0","Slc29a3"
"Fgd2",0,0.942261646794232,0.878,0.302,0,"0","Fgd2"
"Dock4",0,0.94133596743134,0.812,0.27,0,"0","Dock4"
"Pld4",0,0.941150933917157,0.962,0.48,0,"0","Pld4"
"Crybb1",0,0.941088696060991,0.729,0.173,0,"0","Crybb1"
"Pmp22",0,0.938845082540158,0.705,0.137,0,"0","Pmp22"
"Trf",0,0.932293250621445,0.946,0.401,0,"0","Trf"
"Ckb",0,0.91788125123228,0.927,0.401,0,"0","Ckb"
"Cebpa",0,0.915503346897954,0.767,0.307,0,"0","Cebpa"
"Pde3b",0,0.91157442248503,0.844,0.364,0,"0","Pde3b"
"St3gal6",0,0.911455320100273,0.755,0.227,0,"0","St3gal6"
"Itga6",0,0.911070503158298,0.836,0.327,0,"0","Itga6"
"Il6ra",0,0.908466227238475,0.896,0.424,0,"0","Il6ra"
"Asph",0,0.907977154089374,0.776,0.227,0,"0","Asph"
"Pag1",0,0.905067004744987,0.867,0.395,0,"0","Pag1"
"Ctsl",0,0.903926858267086,0.988,0.502,0,"0","Ctsl"
"Unc93b1",0,0.900881627541385,0.996,0.62,0,"0","Unc93b1"
"Ctsf",0,0.898159457647129,0.698,0.139,0,"0","Ctsf"
"Csnk1e",0,0.896056940544831,0.828,0.371,0,"0","Csnk1e"
"Pla2g15",0,0.891730181520771,0.788,0.276,0,"0","Pla2g15"
"Slc7a8",0,0.89098531599523,0.78,0.256,0,"0","Slc7a8"
"Jund",0,0.889870641574997,0.962,0.834,0,"0","Jund"
"Smad7",0,0.889055749191319,0.851,0.509,0,"0","Smad7"
"Plxnb2",0,0.887775503997492,0.858,0.359,0,"0","Plxnb2"
"Camk1",0,0.885847393722574,0.847,0.321,0,"0","Camk1"
"Entpd1",0,0.884554804818183,0.867,0.379,0,"0","Entpd1"
"Ophn1",0,0.878775167063218,0.763,0.197,0,"0","Ophn1"
"Cd9",0,0.865765079132103,0.962,0.568,0,"0","Cd9"
"Fam105a",0,0.86412340111359,0.902,0.533,0,"0","Fam105a"
"Comt",0,0.863627105618799,0.855,0.428,0,"0","Comt"
"Bmp2k",0,0.858959815223863,0.884,0.445,0,"0","Bmp2k"
"Zfp36l1",0,0.858775888348221,0.94,0.686,0,"0","Zfp36l1"
"Pros1",0,0.84882258335012,0.712,0.184,0,"0","Pros1"
"Mylip",0,0.846326827534109,0.809,0.379,0,"0","Mylip"
"Man2b1",0,0.846269087255974,0.955,0.668,0,"0","Man2b1"
"Smap2",0,0.843886712917353,0.914,0.603,0,"0","Smap2"
"Rapgef5",0,0.840744103211632,0.618,0.103,0,"0","Rapgef5"
"Cxxc5",0,0.839297239392624,0.659,0.144,0,"0","Cxxc5"
"Fcgr3",0,0.83329442221501,0.986,0.591,0,"0","Fcgr3"
"Anxa3",0,0.832029534942085,0.894,0.404,0,"0","Anxa3"
"Maf",0,0.831812978761256,0.938,0.491,0,"0","Maf"
"P2ry6",0,0.826653454928278,0.808,0.348,0,"0","P2ry6"
"Rhoh",0,0.822746863890126,0.875,0.491,0,"0","Rhoh"
"Ppfia4",0,0.822084151358424,0.797,0.308,0,"0","Ppfia4"
"Rrbp1",0,0.820545317503092,0.996,0.78,0,"0","Rrbp1"
"Abi3",0,0.819440527560839,0.831,0.411,0,"0","Abi3"
"Usp2",0,0.818742132269674,0.655,0.181,0,"0","Usp2"
"Elmo1",0,0.816062201693603,0.84,0.484,0,"0","Elmo1"
"Nuak1",0,0.814578791799473,0.632,0.134,0,"0","Nuak1"
"Ssh2",0,0.814205772862095,0.953,0.676,0,"0","Ssh2"
"Slc12a2",0,0.809407724241439,0.59,0.11,0,"0","Slc12a2"
"Laptm5",0,0.808947539919715,1,0.94,0,"0","Laptm5"
"Plekho1",0,0.80814316930655,0.912,0.488,0,"0","Plekho1"
"Susd3",0,0.806944144413521,0.786,0.358,0,"0","Susd3"
"Daglb",0,0.805460600264621,0.767,0.296,0,"0","Daglb"
"Cd34",0,0.802790374327297,0.62,0.133,0,"0","Cd34"
"Gns",0,0.801421140558599,0.924,0.49,0,"0","Gns"
"Pdgfb",0,0.800514399436215,0.619,0.186,0,"0","Pdgfb"
"Hexa",0,0.79923121983969,0.96,0.556,0,"0","Hexa"
"Il10ra",0,0.799186294980862,0.858,0.444,0,"0","Il10ra"
"Cyth4",0,0.795614168998563,0.97,0.707,0,"0","Cyth4"
"Inpp5d",0,0.794711362828384,0.95,0.665,0,"0","Inpp5d"
"1700017B05Rik",0,0.789944136840625,0.768,0.331,0,"0","1700017B05Rik"
"Sft2d1",0,0.787202025018589,0.815,0.429,0,"0","Sft2d1"
"Bhlhe41",0,0.781838618018745,0.633,0.157,0,"0","Bhlhe41"
"St3gal5",0,0.781649060146811,0.665,0.181,0,"0","St3gal5"
"Rtn4rl1",0,0.777764511700681,0.624,0.146,0,"0","Rtn4rl1"
"Kcnk6",0,0.774334487502823,0.673,0.192,0,"0","Kcnk6"
"Ang",0,0.770335589996901,0.613,0.177,0,"0","Ang"
"Jmjd1c",0,0.768788428878798,0.857,0.544,0,"0","Jmjd1c"
"Slc1a3",0,0.768093655977451,0.579,0.115,0,"0","Slc1a3"
"Man1a2",0,0.765175988650628,0.798,0.438,0,"0","Man1a2"
"Itm2b",0,0.764961677182945,0.999,0.957,0,"0","Itm2b"
"Lrrc3",0,0.764649594098822,0.587,0.114,0,"0","Lrrc3"
"Cmtm6",0,0.762030145929934,0.838,0.483,0,"0","Cmtm6"
"Rab3il1",0,0.761028496036333,0.771,0.292,0,"0","Rab3il1"
"Csmd3",0,0.75983746410468,0.477,0.041,0,"0","Csmd3"
"Ppp1r9a",0,0.75716269182862,0.585,0.109,0,"0","Ppp1r9a"
"Ints6l",0,0.750490420765423,0.716,0.247,0,"0","Ints6l"
"Tcf4",0,0.748747796649249,0.834,0.377,0,"0","Tcf4"
"Slc16a6",0,0.746951258450233,0.77,0.353,0,"0","Slc16a6"
"Ctss",0,0.742657403590686,1,0.837,0,"0","Ctss"
"Gna15",0,0.741062212002279,0.731,0.34,0,"0","Gna15"
"Sall3",0,0.735447223312058,0.492,0.075,0,"0","Sall3"
"Lrp1",0,0.728314188751597,0.878,0.396,0,"0","Lrp1"
"Itgam",0,0.7278534173031,0.959,0.572,0,"0","Itgam"
"Hps4",0,0.727026927442064,0.673,0.236,0,"0","Hps4"
"Mgat4a",0,0.726460944593445,0.703,0.294,0,"0","Mgat4a"
"Syngr1",0,0.724646831576463,0.79,0.265,0,"0","Syngr1"
"Tmem173",0,0.723981618263793,0.821,0.452,0,"0","Tmem173"
"Bmyc",0,0.72236145687651,0.667,0.255,0,"0","Bmyc"
"Apbb1ip",0,0.718811755930334,0.919,0.67,0,"0","Apbb1ip"
"Wasf2",0,0.709763063693089,0.866,0.615,0,"0","Wasf2"
"Numb",0,0.707256612101073,0.609,0.196,0,"0","Numb"
"Gtf2h2",0,0.698451329898121,0.613,0.197,0,"0","Gtf2h2"
"Lyn",0,0.692881715700625,0.952,0.609,0,"0","Lyn"
"Ywhah",0,0.690576278152226,0.927,0.695,0,"0","Ywhah"
"Fscn1",0,0.680345133668579,0.644,0.112,0,"0","Fscn1"
"Pald1",0,0.675192897165567,0.561,0.138,0,"0","Pald1"
"Soga1",0,0.668490669943211,0.521,0.112,0,"0","Soga1"
"Atp6v0b",0,0.667995054903712,0.988,0.788,0,"0","Atp6v0b"
"Rab14",0,0.658493220769758,0.935,0.731,0,"0","Rab14"
"Grn",0,0.651127443542691,0.993,0.647,0,"0","Grn"
"Ubc",0,0.641073924775844,0.983,0.915,0,"0","Ubc"
"Aif1",0,0.578124355062644,0.964,0.506,0,"0","Aif1"
"Fau",0,-0.571859443833189,0.991,0.983,0,"0","Fau"
"Serf2",0,-0.647314822483498,0.905,0.936,0,"0","Serf2"
"H2-D1",0,-0.653187735740398,0.953,0.979,0,"0","H2-D1"
"Atp5e",0,-0.727551856783135,0.814,0.909,0,"0","Atp5e"
"Sh3bgrl3",0,-0.768049125847914,0.902,0.937,0,"0","Sh3bgrl3"
"Rpl41",0,-0.771879797915852,0.978,0.97,0,"0","Rpl41"
"Rps5",0,-0.79504575226484,0.95,0.909,0,"0","Rps5"
"Pfn1",0,-0.802998738371808,0.951,0.949,0,"0","Pfn1"
"Rps18",0,-0.816654270298064,0.949,0.889,0,"0","Rps18"
"Rpl18",0,-0.825664756860179,0.962,0.936,0,"0","Rpl18"
"Rps19",0,-0.856568333588317,0.964,0.919,0,"0","Rps19"
"Sem1",0,-0.871233896405637,0.691,0.889,0,"0","Sem1"
"Rpl38",0,-0.878003431022965,0.965,0.938,0,"0","Rpl38"
"Myl6",0,-1.0048064172548,0.813,0.938,0,"0","Myl6"
"Rpsa",0,-1.01277782688258,0.954,0.914,0,"0","Rpsa"
"Cd44",0,-1.04956964258598,0.046,0.559,0,"0","Cd44"
"Actg1",0,-1.0780522218091,0.946,0.962,0,"0","Actg1"
"Slfn2",0,-1.13968334898786,0.371,0.826,0,"0","Slfn2"
"Tspo",0,-1.14453102020095,0.534,0.874,0,"0","Tspo"
"Anxa2",0,-1.32876157216837,0.052,0.591,0,"0","Anxa2"
"Iqgap1",0,-1.38293429864795,0.106,0.745,0,"0","Iqgap1"
"Emb",0,-1.40167596549555,0.05,0.594,0,"0","Emb"
"Txn1",0,-1.41832709016817,0.363,0.801,0,"0","Txn1"
"S100a10",0,-1.66110617951822,0.121,0.612,0,"0","S100a10"
"Lgals1",0,-1.69444492429573,0.135,0.61,0,"0","Lgals1"
"Cd52",0,-1.70759393386481,0.765,0.95,0,"0","Cd52"
"Vim",0,-1.76484598947715,0.128,0.659,0,"0","Vim"
"Crip1",0,-1.9008885352823,0.207,0.681,0,"0","Crip1"
"Fxyd5",0,-1.97097088967831,0.214,0.836,0,"0","Fxyd5"
"S100a11",0,-2.21197990519581,0.163,0.757,0,"0","S100a11"
"Tmsb10",0,-2.26327581645249,0.547,0.837,0,"0","Tmsb10"
"S100a6",0,-2.53969111993178,0.202,0.704,0,"0","S100a6"
"Arsb",4.94065645841247e-324,0.789241875199746,0.687,0.251,8.7657126885154e-320,"0","Arsb"
"Chd9",4.94065645841247e-324,0.738423827792652,0.724,0.366,8.7657126885154e-320,"0","Chd9"
"H2-K1",4.94065645841247e-324,-0.722090187587827,0.966,0.968,8.7657126885154e-320,"0","H2-K1"
"Il6st",4.44659081257122e-323,0.750641222882738,0.658,0.251,7.88914141966386e-319,"0","Il6st"
"Itm2c",6.91691904177745e-323,0.682812615930933,0.916,0.573,1.22719977639216e-318,"0","Itm2c"
"Rps16",2.59384464066654e-321,-0.842651118631319,0.98,0.964,4.60199916147058e-317,"0","Rps16"
"Tjp1",7.26770565032474e-321,0.634298735613581,0.479,0.084,1.28943633648061e-316,"0","Tjp1"
"Cytip",1.80235147602887e-320,-1.05848523881719,0.063,0.532,3.19773198877042e-316,"0","Cytip"
"Frmd4b",2.27813669297399e-320,0.73212011663968,0.731,0.309,4.04187012067445e-316,"0","Frmd4b"
"Sox4",6.14123597780669e-320,0.941996327556709,0.544,0.112,1.08957808718246e-315,"0","Sox4"
"Rps2",1.90605585509095e-319,-0.765966377698026,0.93,0.893,3.38172429810235e-315,"0","Rps2"
"AW112010",8.94555258360161e-319,-1.99365454869161,0.327,0.72,1.5871199393826e-314,"0","AW112010"
"Cd33",4.49764464142514e-316,0.734868772770527,0.816,0.356,7.97972112281649e-312,"0","Cd33"
"Lhfpl2",1.83812216327022e-314,0.713840945245243,0.611,0.178,3.26119634207402e-310,"0","Lhfpl2"
"Pim1",6.40580087629474e-314,-1.35270920774054,0.132,0.617,1.13651719147221e-309,"0","Pim1"
"Cadm1",2.2349215654738e-312,0.701684025701896,0.494,0.092,3.96519784146362e-308,"0","Cadm1"
"Rpl8",5.09162978922615e-312,-0.75222271341179,0.957,0.928,9.03356957204504e-308,"0","Rpl8"
"Tcn2",5.29518427543261e-312,0.706848893380147,0.795,0.415,9.39471594147254e-308,"0","Tcn2"
"Atp8a2",2.86640300440837e-311,0.622707344985348,0.439,0.067,5.08557221042134e-307,"0","Atp8a2"
"Ifi203",1.64300196473257e-310,-0.970018104297949,0.03,0.47,2.91501408582852e-306,"0","Ifi203"
"Cox8a",1.71061740078969e-309,-0.628871997911447,0.831,0.918,3.03497739248107e-305,"0","Cox8a"
"Foxn3",2.16620533456099e-309,0.716620288750758,0.788,0.431,3.84328150457811e-305,"0","Foxn3"
"Ttc28",6.47295956097129e-309,0.719307942742209,0.525,0.123,1.14843248530753e-304,"0","Ttc28"
"Rpl19",1.72698010519529e-308,-0.785227494694264,0.979,0.948,3.06400810263748e-304,"0","Rpl19"
"Pkm",3.44604940974752e-308,-1.09282784978479,0.555,0.839,6.11398086277405e-304,"0","Pkm"
"Rpl24",4.59055384267324e-308,-0.69061288732571,0.949,0.917,8.14456062767086e-304,"0","Rpl24"
"Mtus1",1.70509366950904e-307,0.712203772719769,0.721,0.286,3.02517718844294e-303,"0","Mtus1"
"Irf8",3.04545307145533e-307,0.587821478165824,0.957,0.565,5.40324283937605e-303,"0","Irf8"
"Whrn",6.97683824343923e-307,0.570918937012047,0.423,0.055,1.23783064115099e-302,"0","Whrn"
"Rpl36",3.46294496885233e-306,-0.74749699652518,0.954,0.915,6.14395696373781e-302,"0","Rpl36"
"Ctsh",7.20834267206393e-306,0.556705329123088,0.981,0.576,1.27890415687758e-301,"0","Ctsh"
"Sgce",1.61482224802721e-305,0.598484547246421,0.457,0.079,2.86501763244987e-301,"0","Sgce"
"Itgal",1.6791336127115e-305,-0.913720602749827,0.051,0.504,2.97911885567274e-301,"0","Itgal"
"Ahnak",1.66705071407191e-304,-1.11640608222488,0.047,0.491,2.95768137690637e-300,"0","Ahnak"
"Mlxipl",4.78823350256534e-304,0.618462498849916,0.52,0.099,8.49528388025142e-300,"0","Mlxipl"
"Calm1",5.73212053274413e-303,-0.879205329546433,0.858,0.929,1.01699282491946e-298,"0","Calm1"
"Rps20",8.14478590182987e-303,-0.773614449550309,0.974,0.914,1.44504791470266e-298,"0","Rps20"
"Hk2",1.98941123523523e-302,0.720084206602271,0.868,0.455,3.52961341355434e-298,"0","Hk2"
"Fchsd2",1.44981315819824e-301,0.729065072195882,0.71,0.312,2.57225850527531e-297,"0","Fchsd2"
"Tpt1",1.94159889356348e-301,-0.791838732826524,0.989,0.985,3.44478475696033e-297,"0","Tpt1"
"Mndal",6.93345462831523e-301,-0.905949747573919,0.048,0.496,1.23013352015569e-296,"0","Mndal"
"Rnf13",1.70733644507697e-300,0.66604033080573,0.738,0.4,3.02915632085557e-296,"0","Rnf13"
"Il2rg",4.4412655925302e-300,-0.755224155642886,0.061,0.517,7.87969341426708e-296,"0","Il2rg"
"Runx3",7.33612467445965e-300,-0.813216118239004,0.018,0.437,1.30157523974263e-295,"0","Runx3"
"Ifitm3",1.6903070559153e-298,-2.0049913410908,0.353,0.673,2.99894277860492e-294,"0","Ifitm3"
"Tmx4",2.04439563989961e-298,0.940109414004961,0.621,0.289,3.62716674430989e-294,"0","Tmx4"
"Rplp0",1.29142322409205e-297,-0.794669989614326,0.957,0.926,2.29124308418412e-293,"0","Rplp0"
"AC149090.1",4.77738540033192e-297,0.672543135722623,0.926,0.629,8.47603717726889e-293,"0","AC149090.1"
"Rpl22",8.98986252629935e-297,-0.621323754642465,0.933,0.894,1.59498140941603e-292,"0","Rpl22"
"Arhgef40",1.33294456143273e-296,0.629133850596959,0.511,0.123,2.36491024089396e-292,"0","Arhgef40"
"Fam212a",2.70626230572804e-296,0.579489482728588,0.435,0.08,4.80145058282269e-292,"0","Fam212a"
"Lmo2",1.16665929816043e-295,0.684208386337785,0.726,0.321,2.06988692679624e-291,"0","Lmo2"
"Tagln2",1.17658273854109e-295,-1.06151901673659,0.186,0.643,2.0874930947196e-291,"0","Tagln2"
"Fam91a1",1.6782904132393e-295,0.661939313102485,0.614,0.244,2.97762285116917e-291,"0","Fam91a1"
"Rps27",1.15796744051699e-294,-0.848704041580692,0.983,0.977,2.05446583296524e-290,"0","Rps27"
"Sp100",2.3214441892515e-291,-0.839459520777677,0.194,0.671,4.11870628057002e-287,"0","Sp100"
"H3f3a",5.19294941394566e-291,-0.785108257536985,0.897,0.938,9.21333085022239e-287,"0","H3f3a"
"Lrba",1.98258129141298e-290,0.683139717723155,0.534,0.172,3.5174957272249e-286,"0","Lrba"
"Tmem59",1.77661415933611e-289,0.590481981000837,0.911,0.716,3.15206884149413e-285,"0","Tmem59"
"Uba52",2.45703486891163e-289,-0.671282113640604,0.837,0.862,4.35927126442301e-285,"0","Uba52"
"Gapdh",1.48539412466659e-288,-0.914252041909842,0.859,0.911,2.63538625598347e-284,"0","Gapdh"
"Tmem86a",4.98731018976219e-287,0.702730890149599,0.755,0.33,8.84848573867607e-283,"0","Tmem86a"
"Rack1",1.20407424924765e-286,-0.645933123951166,0.939,0.89,2.13626853301519e-282,"0","Rack1"
"Rpl9",1.6173422120242e-286,-0.677938863995314,0.968,0.943,2.86948855257334e-282,"0","Rpl9"
"Gpr155",3.07429072803451e-286,0.621879980133987,0.489,0.106,5.45440660967883e-282,"0","Gpr155"
"Fcgr1",8.70706705902641e-286,0.561258878662812,0.894,0.429,1.54480783761247e-281,"0","Fcgr1"
"Ctc1",6.75875497167723e-284,0.651635334229286,0.565,0.176,1.19913830707497e-279,"0","Ctc1"
"Eef2k",8.78055767905101e-284,0.642819550842771,0.551,0.161,1.55784654341723e-279,"0","Eef2k"
"Ctsz",5.74790846718291e-282,0.538086260668547,0.993,0.733,1.01979392024759e-277,"0","Ctsz"
"Atp5l",8.50764504526501e-282,-0.647387705838001,0.735,0.885,1.50942638393092e-277,"0","Atp5l"
"Zbp1",1.26556247028508e-281,-0.839452529579876,0.085,0.533,2.2453609347798e-277,"0","Zbp1"
"Timp2",2.18628189571121e-281,0.661738199465603,0.888,0.48,3.87890133937082e-277,"0","Timp2"
"Rps13",1.34033474923011e-280,-0.75851855706188,0.977,0.952,2.37802191208407e-276,"0","Rps13"
"Rpl27",1.38525781832883e-280,-0.720926714714439,0.78,0.859,2.457724421279e-276,"0","Rpl27"
"Rpl28",1.57229830626429e-280,-0.669587303417948,0.967,0.931,2.7895716549741e-276,"0","Rpl28"
"H2-Q7",6.92291891862865e-280,-1.15220650545945,0.314,0.732,1.2282642745431e-275,"0","H2-Q7"
"Capza2",1.18773967840825e-279,0.571288461929621,0.96,0.769,2.10728773743192e-275,"0","Capza2"
"Slfn1",1.71034969746199e-279,-0.972022497378618,0.018,0.416,3.03450243323707e-275,"0","Slfn1"
"Cxcr4",4.08232657720462e-279,-0.915920408867283,0.037,0.454,7.24286381327644e-275,"0","Cxcr4"
"Rac2",8.42542478289676e-279,-1.03202136903876,0.541,0.837,1.49483886498154e-274,"0","Rac2"
"Cd68",1.8414556191861e-278,0.579099070980469,0.921,0.493,3.26711055955999e-274,"0","Cd68"
"Pik3r1",9.82493469682806e-278,0.703038277306968,0.819,0.494,1.74313991391123e-273,"0","Pik3r1"
"Lsp1",1.74875448935615e-277,-1.23387468883034,0.205,0.637,3.10264021501569e-273,"0","Lsp1"
"Ifitm2",5.04268618788416e-277,-1.88516957922837,0.176,0.582,8.94673383454408e-273,"0","Ifitm2"
"Thrsp",1.36213258238249e-274,0.521643491278837,0.36,0.042,2.41669562766301e-270,"0","Thrsp"
"Lgals3",1.45149294815189e-274,-1.94655432744211,0.143,0.549,2.57523878861109e-270,"0","Lgals3"
"Tmem55b",2.54120312052622e-274,0.630177814663761,0.747,0.405,4.50860257643763e-270,"0","Tmem55b"
"Dip2b",8.7227052141783e-273,0.650372259501703,0.695,0.351,1.54758235909951e-268,"0","Dip2b"
"Rock2",2.01043380308867e-272,0.655694497166625,0.772,0.46,3.56691165343993e-268,"0","Rock2"
"Ctsa",9.93058115390918e-272,0.61226478300044,0.945,0.625,1.76188370832657e-267,"0","Ctsa"
"Rpl32",1.24806046333483e-271,-0.741317409209264,0.975,0.927,2.21430887404865e-267,"0","Rpl32"
"Mpeg1",1.89059273511444e-271,0.524494190665943,0.967,0.578,3.35428963064004e-267,"0","Mpeg1"
"Rps6ka1",3.91536305101603e-271,0.618450429131585,0.756,0.457,6.94663712511264e-267,"0","Rps6ka1"
"Cnn2",1.057106221133e-270,-0.925069628183899,0.116,0.556,1.87551785753416e-266,"0","Cnn2"
"Rps15a",1.62631354110959e-270,-0.830464937530588,0.97,0.926,2.88540548463664e-266,"0","Rps15a"
"Tubgcp5",3.28677804682391e-270,0.656729523003513,0.608,0.234,5.83140161067498e-266,"0","Tubgcp5"
"Lpcat3",1.47125197777617e-269,0.614472715898396,0.591,0.264,2.61029525897048e-265,"0","Lpcat3"
"Adrb2",1.29001635180544e-268,0.672865430857968,0.568,0.157,2.28874701137321e-264,"0","Adrb2"
"Tbxas1",2.32690954423764e-268,0.666913471441161,0.678,0.279,4.12840291338642e-264,"0","Tbxas1"
"Pwwp2a",2.34262218591859e-268,0.65640783241647,0.604,0.236,4.15628028225676e-264,"0","Pwwp2a"
"Capn3",5.05740220250088e-268,0.587237202633486,0.502,0.114,8.97284298767705e-264,"0","Capn3"
"Rps26",7.30269102606872e-268,-0.702232771366805,0.934,0.924,1.29564344184511e-263,"0","Rps26"
