"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100a8",0,3.91949397150519,0.997,0.357,0,"Neutrophils","S100a8"
"S100a9",0,3.89779671613302,0.998,0.461,0,"Neutrophils","S100a9"
"Retnlg",0,3.34442664831438,0.938,0.09,0,"Neutrophils","Retnlg"
"Il1b",0,2.88382824020152,0.994,0.166,0,"Neutrophils","Il1b"
"Csf3r",0,2.80888201815851,0.996,0.166,0,"Neutrophils","Csf3r"
"Slpi",0,2.72598965559762,0.965,0.113,0,"Neutrophils","Slpi"
"Cxcr2",0,2.70569197960306,0.994,0.071,0,"Neutrophils","Cxcr2"
"Dusp1",0,2.6805417065304,0.994,0.281,0,"Neutrophils","Dusp1"
"Mmp9",0,2.66095160167744,0.974,0.068,0,"Neutrophils","Mmp9"
"Msrb1",0,2.60496262843596,0.998,0.289,0,"Neutrophils","Msrb1"
"Ifitm1",0,2.57489256178582,0.824,0.107,0,"Neutrophils","Ifitm1"
"S100a11",0,2.55674587858794,0.999,0.67,0,"Neutrophils","S100a11"
"Hp",0,2.48082008586911,0.969,0.118,0,"Neutrophils","Hp"
"Hdc",0,2.41246096114589,0.965,0.069,0,"Neutrophils","Hdc"
"Wfdc17",0,2.36030106334928,0.694,0.146,0,"Neutrophils","Wfdc17"
"Tnfaip2",0,2.3419272115999,0.961,0.108,0,"Neutrophils","Tnfaip2"
"Mxd1",0,2.31653936606218,0.969,0.256,0,"Neutrophils","Mxd1"
"Lcn2",0,2.3144405106277,0.686,0.045,0,"Neutrophils","Lcn2"
"Fos",0,2.24587200737569,0.965,0.221,0,"Neutrophils","Fos"
"Lrg1",0,2.23990123612916,0.783,0.046,0,"Neutrophils","Lrg1"
"Ccl6",0,2.20663217453504,0.934,0.153,0,"Neutrophils","Ccl6"
"Wfdc21",0,2.19992712001162,0.707,0.037,0,"Neutrophils","Wfdc21"
"Ifitm2",0,2.16870597449527,0.971,0.163,0,"Neutrophils","Ifitm2"
"Grina",0,2.14838481433258,0.98,0.325,0,"Neutrophils","Grina"
"Gsr",0,2.11287034358102,0.971,0.218,0,"Neutrophils","Gsr"
"Marcks",0,2.10674930860779,0.941,0.158,0,"Neutrophils","Marcks"
"Gda",0,2.10237034971797,0.918,0.122,0,"Neutrophils","Gda"
"Rnf149",0,2.04883132693043,0.966,0.249,0,"Neutrophils","Rnf149"
"Cebpd",0,2.04326848893256,0.893,0.097,0,"Neutrophils","Cebpd"
"Lst1",0,2.01360349036074,0.953,0.151,0,"Neutrophils","Lst1"
"S100a6",0,2.01241784940708,0.988,0.489,0,"Neutrophils","S100a6"
"Clec4d",0,2.00907200106922,0.905,0.069,0,"Neutrophils","Clec4d"
"Cebpb",0,1.98572830005737,0.987,0.289,0,"Neutrophils","Cebpb"
"Nfam1",0,1.98516866310727,0.961,0.179,0,"Neutrophils","Nfam1"
"Txn1",0,1.98148709682168,0.983,0.596,0,"Neutrophils","Txn1"
"Gcnt2",0,1.93275875102827,0.879,0.086,0,"Neutrophils","Gcnt2"
"Alox5ap",0,1.92630499321665,0.979,0.158,0,"Neutrophils","Alox5ap"
"Ccr1",0,1.92318248588538,0.862,0.065,0,"Neutrophils","Ccr1"
"Jaml",0,1.90232979597476,0.849,0.111,0,"Neutrophils","Jaml"
"Junb",0,1.9018373166111,0.996,0.772,0,"Neutrophils","Junb"
"H2-Q10",0,1.89296990767369,0.788,0.122,0,"Neutrophils","H2-Q10"
"Pla2g7",0,1.87502991141193,0.884,0.096,0,"Neutrophils","Pla2g7"
"Tpd52",0,1.86425083870156,0.95,0.298,0,"Neutrophils","Tpd52"
"Pglyrp1",0,1.86116736464002,0.935,0.359,0,"Neutrophils","Pglyrp1"
"Taldo1",0,1.84664957993404,0.995,0.618,0,"Neutrophils","Taldo1"
"Pygl",0,1.84601526066121,0.89,0.105,0,"Neutrophils","Pygl"
"Neat1",0,1.83519195815189,0.979,0.616,0,"Neutrophils","Neat1"
"Mcemp1",0,1.8158996381036,0.812,0.083,0,"Neutrophils","Mcemp1"
"Cd300ld",0,1.81028691262944,0.847,0.089,0,"Neutrophils","Cd300ld"
"Spi1",0,1.80699707173229,0.969,0.239,0,"Neutrophils","Spi1"
"Sorl1",0,1.79892004472361,0.986,0.53,0,"Neutrophils","Sorl1"
"Fgl2",0,1.76736221580135,0.921,0.309,0,"Neutrophils","Fgl2"
"Hist1h2bc",0,1.74518867651884,0.723,0.081,0,"Neutrophils","Hist1h2bc"
"Slc40a1",0,1.7359045651896,0.756,0.036,0,"Neutrophils","Slc40a1"
"Cd44",0,1.73126840608949,0.96,0.418,0,"Neutrophils","Cd44"
"Ncf2",0,1.72498537820436,0.935,0.246,0,"Neutrophils","Ncf2"
"Oasl2",0,1.72351206655147,0.733,0.124,0,"Neutrophils","Oasl2"
"Slfn4",0,1.70292393362441,0.657,0.082,0,"Neutrophils","Slfn4"
"Zfp36",0,1.69592804469989,0.964,0.512,0,"Neutrophils","Zfp36"
"Cd33",0,1.66714948364114,0.747,0.046,0,"Neutrophils","Cd33"
"Cd300lf",0,1.66609609834481,0.807,0.094,0,"Neutrophils","Cd300lf"
"Pilra",0,1.6613890482172,0.804,0.081,0,"Neutrophils","Pilra"
"Rgs2",0,1.64036244898388,0.898,0.278,0,"Neutrophils","Rgs2"
"Mmp8",0,1.62766648687319,0.593,0.042,0,"Neutrophils","Mmp8"
"Tyrobp",0,1.62454005433979,1,0.521,0,"Neutrophils","Tyrobp"
"Srgn",0,1.61992437422485,0.998,0.847,0,"Neutrophils","Srgn"
"Adipor1",0,1.59206021840774,0.916,0.383,0,"Neutrophils","Adipor1"
"Igf1r",0,1.58978405372218,0.768,0.091,0,"Neutrophils","Igf1r"
"Anxa1",0,1.56798586521953,0.75,0.232,0,"Neutrophils","Anxa1"
"C5ar1",0,1.55721091127202,0.747,0.052,0,"Neutrophils","C5ar1"
"Pirb",0,1.5332813259954,0.85,0.168,0,"Neutrophils","Pirb"
"Cdk2ap2",0,1.5322450093133,0.83,0.617,0,"Neutrophils","Cdk2ap2"
"Fgr",0,1.53163850762918,0.841,0.162,0,"Neutrophils","Fgr"
"Slc16a3",0,1.53026903090961,0.718,0.084,0,"Neutrophils","Slc16a3"
"Trim30b",0,1.52511844371242,0.783,0.124,0,"Neutrophils","Trim30b"
"Tmcc1",0,1.49638689406174,0.845,0.335,0,"Neutrophils","Tmcc1"
"Mcl1",0,1.49618777347402,0.998,0.843,0,"Neutrophils","Mcl1"
"Tgfbi",0,1.49412518545988,0.825,0.11,0,"Neutrophils","Tgfbi"
"Ftl1",0,1.48085567045877,0.999,0.901,0,"Neutrophils","Ftl1"
"Myadm",0,1.47189331122179,0.796,0.226,0,"Neutrophils","Myadm"
"Rab11fip1",0,1.45916187023959,0.703,0.107,0,"Neutrophils","Rab11fip1"
"Gpcpd1",0,1.45300220212207,0.868,0.358,0,"Neutrophils","Gpcpd1"
"2310001H17Rik",0,1.45036125645674,0.794,0.235,0,"Neutrophils","2310001H17Rik"
"Pbx1",0,1.44876830979772,0.645,0.07,0,"Neutrophils","Pbx1"
"Fcgr3",0,1.44478929364815,0.829,0.183,0,"Neutrophils","Fcgr3"
"Lyst",0,1.43645474698323,0.856,0.345,0,"Neutrophils","Lyst"
"Fxyd5",0,1.43590457760461,0.995,0.778,0,"Neutrophils","Fxyd5"
"Socs3",0,1.43484628955104,0.67,0.147,0,"Neutrophils","Socs3"
"Arg2",0,1.43452343843183,0.66,0.036,0,"Neutrophils","Arg2"
"Ogfrl1",0,1.43275164767445,0.67,0.114,0,"Neutrophils","Ogfrl1"
"Fosl2",0,1.41768982161931,0.723,0.137,0,"Neutrophils","Fosl2"
"Adam8",0,1.40716617807007,0.682,0.066,0,"Neutrophils","Adam8"
"Il1f9",0,1.40210411095461,0.58,0.024,0,"Neutrophils","Il1f9"
"Litaf",0,1.39794500548999,0.755,0.153,0,"Neutrophils","Litaf"
"Pira2",0,1.39579495917449,0.684,0.091,0,"Neutrophils","Pira2"
"Cpd",0,1.39525803731881,0.644,0.055,0,"Neutrophils","Cpd"
"Nudt4",0,1.39085071562297,0.75,0.227,0,"Neutrophils","Nudt4"
"Clec4e",0,1.38853109576163,0.647,0.074,0,"Neutrophils","Clec4e"
"Slfn1",0,1.36868773025082,0.792,0.273,0,"Neutrophils","Slfn1"
"Tnfrsf1a",0,1.36524522698781,0.769,0.211,0,"Neutrophils","Tnfrsf1a"
"Lmnb1",0,1.36431983340038,0.764,0.197,0,"Neutrophils","Lmnb1"
"Btg2",0,1.35928595737349,0.938,0.681,0,"Neutrophils","Btg2"
"Map1lc3b",0,1.35652011418197,0.959,0.636,0,"Neutrophils","Map1lc3b"
"Csf2rb",0,1.34621948901,0.732,0.116,0,"Neutrophils","Csf2rb"
"Picalm",0,1.33754460437604,0.903,0.506,0,"Neutrophils","Picalm"
"Il1r2",0,1.33031561885382,0.565,0.032,0,"Neutrophils","Il1r2"
"Sirpb1b",0,1.32627394412503,0.621,0.064,0,"Neutrophils","Sirpb1b"
"Lcp1",0,1.32102671371853,0.995,0.848,0,"Neutrophils","Lcp1"
"Arrdc3",0,1.30543980784328,0.65,0.143,0,"Neutrophils","Arrdc3"
"Cd300lb",0,1.30351499828872,0.625,0.062,0,"Neutrophils","Cd300lb"
"Igsf6",0,1.29647563539297,0.689,0.099,0,"Neutrophils","Igsf6"
"Cd300a",0,1.29178455334409,0.741,0.115,0,"Neutrophils","Cd300a"
"Lilr4b",0,1.2896645165615,0.643,0.072,0,"Neutrophils","Lilr4b"
"Trpm2",0,1.28715290447345,0.6,0.047,0,"Neutrophils","Trpm2"
"Sbno2",0,1.28308267634662,0.779,0.315,0,"Neutrophils","Sbno2"
"Trem3",0,1.28026503416088,0.602,0.053,0,"Neutrophils","Trem3"
"Fbxl5",0,1.28022024437137,0.68,0.222,0,"Neutrophils","Fbxl5"
"Zyx",0,1.27891267569077,0.951,0.544,0,"Neutrophils","Zyx"
"Emilin2",0,1.27812203713748,0.751,0.136,0,"Neutrophils","Emilin2"
"Cyp4f18",0,1.27356237871906,0.782,0.229,0,"Neutrophils","Cyp4f18"
"Ets2",0,1.27241833283412,0.611,0.112,0,"Neutrophils","Ets2"
"Gm5150",0,1.26822824018816,0.584,0.058,0,"Neutrophils","Gm5150"
"Dhrs7",0,1.26602668393284,0.696,0.249,0,"Neutrophils","Dhrs7"
"Kdm6b",0,1.25348650095312,0.793,0.297,0,"Neutrophils","Kdm6b"
"Gsn",0,1.24740842929751,0.646,0.156,0,"Neutrophils","Gsn"
"Mrpl33",0,1.24692145893296,0.923,0.602,0,"Neutrophils","Mrpl33"
"Iqgap1",0,1.24495249911918,0.987,0.854,0,"Neutrophils","Iqgap1"
"Nlrp12",0,1.24118031495536,0.56,0.021,0,"Neutrophils","Nlrp12"
"2810474O19Rik",0,1.22877871132556,0.856,0.572,0,"Neutrophils","2810474O19Rik"
"Trem1",0,1.22693404848821,0.545,0.031,0,"Neutrophils","Trem1"
"Prdx5",0,1.21151522274002,0.905,0.503,0,"Neutrophils","Prdx5"
"Rasgrp4",0,1.2079697012051,0.616,0.101,0,"Neutrophils","Rasgrp4"
"Hmgb2",0,1.20293880074105,0.956,0.673,0,"Neutrophils","Hmgb2"
"Dmxl2",0,1.19785928467202,0.524,0.036,0,"Neutrophils","Dmxl2"
"Pgd",0,1.19063592616499,0.712,0.256,0,"Neutrophils","Pgd"
"Snap23",0,1.18892352766503,0.686,0.197,0,"Neutrophils","Snap23"
"Lsp1",0,1.18868616303053,0.986,0.827,0,"Neutrophils","Lsp1"
"Gm34084",0,1.18486983243847,0.528,0.044,0,"Neutrophils","Gm34084"
"Dennd4a",0,1.17575702521494,0.896,0.542,0,"Neutrophils","Dennd4a"
"Stk17b",0,1.1646263240642,0.984,0.823,0,"Neutrophils","Stk17b"
"Rassf3",0,1.16392453870558,0.746,0.31,0,"Neutrophils","Rassf3"
"Nadk",0,1.16113003436446,0.769,0.304,0,"Neutrophils","Nadk"
"Anxa2",0,1.15627993357988,0.955,0.461,0,"Neutrophils","Anxa2"
"Pi16",0,1.15512732654898,0.574,0.067,0,"Neutrophils","Pi16"
"Siglece",0,1.15031474063624,0.543,0.036,0,"Neutrophils","Siglece"
"Fes",0,1.14262296427446,0.656,0.162,0,"Neutrophils","Fes"
"Pxn",0,1.13287898267725,0.724,0.286,0,"Neutrophils","Pxn"
"Ndel1",0,1.12792019668108,0.693,0.282,0,"Neutrophils","Ndel1"
"Ccpg1",0,1.11942676205103,0.61,0.155,0,"Neutrophils","Ccpg1"
"Selplg",0,1.10295072169104,0.976,0.714,0,"Neutrophils","Selplg"
"Atp6v1g1",0,1.09733733737175,0.84,0.542,0,"Neutrophils","Atp6v1g1"
"Svil",0,1.08606804479701,0.651,0.234,0,"Neutrophils","Svil"
"Atg3",0,1.08434274587217,0.704,0.348,0,"Neutrophils","Atg3"
"Gabarap",0,1.078706186836,0.945,0.732,0,"Neutrophils","Gabarap"
"Ifitm3",0,1.07388657790587,0.89,0.169,0,"Neutrophils","Ifitm3"
"Gmfg",0,1.03762014386502,0.96,0.768,0,"Neutrophils","Gmfg"
"Ssh2",0,1.03006874818621,0.894,0.647,0,"Neutrophils","Ssh2"
"Fam32a",0,1.01996824906713,0.741,0.469,0,"Neutrophils","Fam32a"
"Ppp1r2",0,1.01377576248552,0.633,0.286,0,"Neutrophils","Ppp1r2"
"Gpsm3",0,0.992566504179713,0.872,0.621,0,"Neutrophils","Gpsm3"
"Pkm",0,0.980355780937565,0.884,0.627,0,"Neutrophils","Pkm"
"Gnai2",0,0.953072683971995,0.978,0.878,0,"Neutrophils","Gnai2"
"Jund",0,0.918399041881964,0.971,0.85,0,"Neutrophils","Jund"
"Arpc1b",0,0.822242239350605,0.982,0.855,0,"Neutrophils","Arpc1b"
"Fth1",0,0.750702150628583,0.998,0.945,0,"Neutrophils","Fth1"
"Tmsb4x",0,0.744407361621163,1,0.997,0,"Neutrophils","Tmsb4x"
"Gm42418",0,-0.853199897306055,0.999,1,0,"Neutrophils","Gm42418"
"Rps25",0,-0.914786395260518,0.838,0.943,0,"Neutrophils","Rps25"
"Rpl41",0,-0.962328157991887,0.969,0.967,0,"Neutrophils","Rpl41"
"Krtcap2",0,-0.982223260132795,0.031,0.646,0,"Neutrophils","Krtcap2"
"Rps27",0,-1.03298656740373,0.995,0.981,0,"Neutrophils","Rps27"
"Hint1",0,-1.05370165135605,0.116,0.75,0,"Neutrophils","Hint1"
"Rpl17",0,-1.0567790014514,0.942,0.967,0,"Neutrophils","Rpl17"
"Set",0,-1.05832426875936,0.164,0.798,0,"Neutrophils","Set"
"Eif3e",0,-1.06837586697135,0.067,0.714,0,"Neutrophils","Eif3e"
"Rpl27",0,-1.08218633997549,0.548,0.909,0,"Neutrophils","Rpl27"
"Atp5g2",0,-1.08355216596057,0.12,0.774,0,"Neutrophils","Atp5g2"
"Snrpg",0,-1.0910446525526,0.094,0.762,0,"Neutrophils","Snrpg"
"Serbp1",0,-1.13183956591553,0.255,0.858,0,"Neutrophils","Serbp1"
"Eef2",0,-1.14249274749483,0.512,0.923,0,"Neutrophils","Eef2"
"Selenow",0,-1.15311751075275,0.033,0.728,0,"Neutrophils","Selenow"
"Snrpf",0,-1.16540675835309,0.027,0.713,0,"Neutrophils","Snrpf"
"Mndal",0,-1.17238914077862,0.104,0.749,0,"Neutrophils","Mndal"
"Naca",0,-1.17666712596003,0.396,0.898,0,"Neutrophils","Naca"
"Rpl29",0,-1.18082254095183,0.528,0.905,0,"Neutrophils","Rpl29"
"Rpl9",0,-1.20872724116417,0.882,0.958,0,"Neutrophils","Rpl9"
"Gimap3",0,-1.22503880190605,0.077,0.701,0,"Neutrophils","Gimap3"
"Hspe1",0,-1.22802824850819,0.074,0.746,0,"Neutrophils","Hspe1"
"Ifi203",0,-1.22930437097698,0.065,0.729,0,"Neutrophils","Ifi203"
"Rpl24",0,-1.23045245087794,0.659,0.941,0,"Neutrophils","Rpl24"
"Mbnl1",0,-1.24917004876814,0.312,0.905,0,"Neutrophils","Mbnl1"
"Gimap1",0,-1.26197140355882,0.038,0.701,0,"Neutrophils","Gimap1"
"Eef1b2",0,-1.26607208797987,0.503,0.907,0,"Neutrophils","Eef1b2"
"Eef1g",0,-1.2693011279345,0.215,0.851,0,"Neutrophils","Eef1g"
"mt-Nd5",0,-1.27627240886524,0.127,0.829,0,"Neutrophils","mt-Nd5"
"Tpt1",0,-1.28764529721028,0.989,0.991,0,"Neutrophils","Tpt1"
"Rpl18a",0,-1.2973667789603,0.925,0.968,0,"Neutrophils","Rpl18a"
"Gimap6",0,-1.30333544775304,0.096,0.762,0,"Neutrophils","Gimap6"
"Rpl7a",0,-1.30394901958656,0.448,0.911,0,"Neutrophils","Rpl7a"
"Rpl31",0,-1.319712172332,0.31,0.894,0,"Neutrophils","Rpl31"
"Rpl13a",0,-1.32358554822419,0.189,0.85,0,"Neutrophils","Rpl13a"
"Rps10",0,-1.3332881530535,0.908,0.966,0,"Neutrophils","Rps10"
"Gm26917",0,-1.34515438352474,0.031,0.682,0,"Neutrophils","Gm26917"
"Rpl36al",0,-1.35105523371987,0.089,0.815,0,"Neutrophils","Rpl36al"
"Ablim1",0,-1.35932826021859,0.074,0.759,0,"Neutrophils","Ablim1"
"Rpl30",0,-1.3710003777805,0.9,0.969,0,"Neutrophils","Rpl30"
"Rps12",0,-1.38297691125104,0.873,0.961,0,"Neutrophils","Rps12"
"H2-Q7",0,-1.3844882748793,0.228,0.829,0,"Neutrophils","H2-Q7"
"Rpl27a",0,-1.40897033952064,0.909,0.97,0,"Neutrophils","Rpl27a"
"Rpl34",0,-1.41961466562246,0.836,0.957,0,"Neutrophils","Rpl34"
"Rpl7",0,-1.42491667996817,0.698,0.956,0,"Neutrophils","Rpl7"
"Rpl22l1",0,-1.43879393932969,0.156,0.823,0,"Neutrophils","Rpl22l1"
"Rps16",0,-1.44031713989507,0.926,0.97,0,"Neutrophils","Rps16"
"Rplp2",0,-1.45543774649297,0.887,0.968,0,"Neutrophils","Rplp2"
"Rpl23a",0,-1.4617325259893,0.568,0.947,0,"Neutrophils","Rpl23a"
"Rps14",0,-1.47348019168295,0.889,0.972,0,"Neutrophils","Rps14"
"Rpl37a",0,-1.49479296129927,0.926,0.971,0,"Neutrophils","Rpl37a"
"Rps13",0,-1.49932149771143,0.824,0.968,0,"Neutrophils","Rps13"
"Rps3",0,-1.50912392332735,0.782,0.957,0,"Neutrophils","Rps3"
"Rpl35a",0,-1.5131803647642,0.845,0.967,0,"Neutrophils","Rpl35a"
"Rpl28",0,-1.51723950764266,0.705,0.957,0,"Neutrophils","Rpl28"
"Rpl11",0,-1.52481162678712,0.702,0.956,0,"Neutrophils","Rpl11"
"Rpl18",0,-1.53854521981627,0.727,0.955,0,"Neutrophils","Rpl18"
"mt-Co1",0,-1.54033294433378,0.913,0.986,0,"Neutrophils","mt-Co1"
"Rps21",0,-1.54600271112149,0.889,0.964,0,"Neutrophils","Rps21"
"Rpl10",0,-1.55931243243584,0.563,0.927,0,"Neutrophils","Rpl10"
"Rpl38",0,-1.56290718343856,0.798,0.959,0,"Neutrophils","Rpl38"
"Rps6",0,-1.56943601764975,0.606,0.95,0,"Neutrophils","Rps6"
"Rpl23",0,-1.57775943447869,0.888,0.979,0,"Neutrophils","Rpl23"
"Rpl26",0,-1.59344132104165,0.707,0.955,0,"Neutrophils","Rpl26"
"Ptma",0,-1.59831389384254,0.415,0.95,0,"Neutrophils","Ptma"
"Rps29",0,-1.6035602967944,0.964,0.982,0,"Neutrophils","Rps29"
"Rps26",0,-1.60509998605883,0.605,0.944,0,"Neutrophils","Rps26"
"mt-Nd3",0,-1.61026680302246,0.119,0.88,0,"Neutrophils","mt-Nd3"
"Npm1",0,-1.61804356088772,0.119,0.851,0,"Neutrophils","Npm1"
"Hsp90ab1",0,-1.62033307094338,0.409,0.942,0,"Neutrophils","Hsp90ab1"
"Rpl21",0,-1.62786149421894,0.701,0.96,0,"Neutrophils","Rpl21"
"Ptprcap",0,-1.6339827846529,0.059,0.787,0,"Neutrophils","Ptprcap"
"Rps17",0,-1.65286781062491,0.303,0.914,0,"Neutrophils","Rps17"
"Rps23",0,-1.65416156013528,0.834,0.965,0,"Neutrophils","Rps23"
"Rpl8",0,-1.66211009750007,0.705,0.959,0,"Neutrophils","Rpl8"
"Rpl22",0,-1.67109082436985,0.48,0.94,0,"Neutrophils","Rpl22"
"Rps15",0,-1.67960107985322,0.654,0.961,0,"Neutrophils","Rps15"
"Rpl39",0,-1.68069139460673,0.827,0.963,0,"Neutrophils","Rpl39"
"Ets1",0,-1.69125581542224,0.16,0.85,0,"Neutrophils","Ets1"
"mt-Nd4",0,-1.70957987082489,0.514,0.958,0,"Neutrophils","mt-Nd4"
"Rps3a1",0,-1.72164864490458,0.776,0.972,0,"Neutrophils","Rps3a1"
"Rps11",0,-1.73053532084223,0.718,0.963,0,"Neutrophils","Rps11"
"Rpl4",0,-1.74963512740834,0.274,0.922,0,"Neutrophils","Rpl4"
"S100a10",0,-1.75135202476895,0.086,0.81,0,"Neutrophils","S100a10"
"Rplp0",0,-1.76000603074232,0.663,0.957,0,"Neutrophils","Rplp0"
"Rpl6",0,-1.76385430278192,0.573,0.959,0,"Neutrophils","Rpl6"
"Rack1",0,-1.76419782512229,0.525,0.955,0,"Neutrophils","Rack1"
"Ppia",0,-1.78359621611693,0.334,0.944,0,"Neutrophils","Ppia"
"Rpl15",0,-1.78942951848387,0.416,0.942,0,"Neutrophils","Rpl15"
"Rpl5",0,-1.79862940770363,0.548,0.952,0,"Neutrophils","Rpl5"
"Rpl14",0,-1.82709330495946,0.343,0.934,0,"Neutrophils","Rpl14"
"Rpl19",0,-1.84033369175579,0.766,0.973,0,"Neutrophils","Rpl19"
"Eef1a1",0,-1.84704249292297,0.803,0.979,0,"Neutrophils","Eef1a1"
"Rps7",0,-1.86580611927904,0.68,0.958,0,"Neutrophils","Rps7"
"Rps2",0,-1.87440118775391,0.487,0.944,0,"Neutrophils","Rps2"
"mt-Co2",0,-1.87456297356104,0.786,0.984,0,"Neutrophils","mt-Co2"
"Rpl35",0,-1.88721932315144,0.33,0.91,0,"Neutrophils","Rpl35"
"Rpl36a",0,-1.89884478328521,0.316,0.915,0,"Neutrophils","Rpl36a"
"Rplp1",0,-1.91974996557569,0.873,0.978,0,"Neutrophils","Rplp1"
"Rps8",0,-1.92072771991574,0.78,0.975,0,"Neutrophils","Rps8"
"Rpl36",0,-1.93883017057999,0.548,0.949,0,"Neutrophils","Rpl36"
"Rps28",0,-1.97966904910013,0.592,0.952,0,"Neutrophils","Rps28"
"Rps5",0,-1.98023117757902,0.578,0.958,0,"Neutrophils","Rps5"
"Crip1",0,-2.00228934595094,0.155,0.854,0,"Neutrophils","Crip1"
"mt-Cytb",0,-2.00940870939184,0.496,0.963,0,"Neutrophils","mt-Cytb"
"mt-Nd1",0,-2.02585383385332,0.248,0.943,0,"Neutrophils","mt-Nd1"
"mt-Co3",0,-2.03028652904698,0.814,0.989,0,"Neutrophils","mt-Co3"
"Rpl13",0,-2.03315633631676,0.778,0.98,0,"Neutrophils","Rpl13"
"Rps24",0,-2.11253545574904,0.882,0.988,0,"Neutrophils","Rps24"
"mt-Nd2",0,-2.1202703811991,0.3,0.954,0,"Neutrophils","mt-Nd2"
"mt-Atp6",0,-2.15763522748859,0.79,0.99,0,"Neutrophils","mt-Atp6"
"Rps15a",0,-2.15899396473123,0.653,0.967,0,"Neutrophils","Rps15a"
"Rps4x",0,-2.17571867779856,0.528,0.967,0,"Neutrophils","Rps4x"
"Rpl3",0,-2.19045143473672,0.274,0.941,0,"Neutrophils","Rpl3"
"Rpl10a",0,-2.19642089588708,0.233,0.936,0,"Neutrophils","Rpl10a"
"Rpl32",0,-2.26355485423274,0.541,0.964,0,"Neutrophils","Rpl32"
"Rpsa",0,-2.27126939864915,0.56,0.976,0,"Neutrophils","Rpsa"
"Rps18",0,-2.35549419533059,0.45,0.957,0,"Neutrophils","Rps18"
"Rps19",0,-2.37543251578083,0.516,0.967,0,"Neutrophils","Rps19"
"Rps20",0,-2.44090087723864,0.502,0.968,0,"Neutrophils","Rps20"
"Tmsb10",0,-2.44186718177378,0.343,0.952,0,"Neutrophils","Tmsb10"
"Rpl12",0,-2.48946538989865,0.384,0.952,0,"Neutrophils","Rpl12"
"March7",3.70549234380935e-322,0.982468651840339,0.761,0.492,6.0892355685819e-318,"Neutrophils","March7"
"Lpcat2",8.35563820246716e-320,1.09603084521325,0.55,0.065,1.37308202581143e-315,"Neutrophils","Lpcat2"
"Hspa8",1.19331675440036e-319,-0.902523167110438,0.751,0.954,1.96097742250612e-315,"Neutrophils","Hspa8"
"Bst1",2.31043870489909e-318,1.14728164140296,0.513,0.042,3.79674392376067e-314,"Neutrophils","Bst1"
"AC110211.1",9.55310066170178e-317,1.0663952427997,0.476,0.018,1.56986103173745e-312,"Neutrophils","AC110211.1"
"Dad1",2.94077096560911e-314,-0.9370370130009,0.111,0.73,4.83256892778545e-310,"Neutrophils","Dad1"
"Sdcbp",1.38398917735706e-313,0.976354358435516,0.811,0.528,2.27430941515086e-309,"Neutrophils","Sdcbp"
"Dock10",2.066562561114e-313,-0.975653833244254,0.065,0.67,3.39598225667863e-309,"Neutrophils","Dock10"
"Il2rg",6.40849254217838e-313,-0.976484902430715,0.053,0.652,1.05310757945617e-308,"Neutrophils","Il2rg"
"Cd52",2.18304214203153e-312,0.716728235562504,0.999,0.948,3.58739315200042e-308,"Neutrophils","Cd52"
"Ankrd33b",1.26513712963911e-311,1.09177000245653,0.496,0.038,2.07899984513596e-307,"Neutrophils","Ankrd33b"
"Entpd1",5.46201293244925e-311,1.14709317796457,0.593,0.136,8.97572585189386e-307,"Neutrophils","Entpd1"
"Nlrp3",7.38183450108722e-311,1.17092988909876,0.537,0.054,1.21305686356366e-306,"Neutrophils","Nlrp3"
"AB124611",7.68726564009646e-310,0.936452828736207,0.706,0.402,1.26324836263705e-305,"Neutrophils","AB124611"
"Ubb",7.22942784881523e-309,0.709062599296931,0.993,0.939,1.18801187839581e-304,"Neutrophils","Ubb"
"Snrpe",1.65968203185334e-308,-0.924822745648054,0.142,0.758,2.7273554829446e-304,"Neutrophils","Snrpe"
"Rpl37",2.70435856445778e-308,-0.598305690858082,0.975,0.957,4.44407242897346e-304,"Neutrophils","Rpl37"
"Eef1d",2.81233325661464e-308,-0.953255713438006,0.135,0.75,4.62150724059485e-304,"Neutrophils","Eef1d"
"Skap2",7.75982174135969e-308,1.07233198759417,0.664,0.222,1.27517150675764e-303,"Neutrophils","Skap2"
"Adgre5",2.21052637334267e-307,0.95382319744959,0.951,0.739,3.632557989314e-303,"Neutrophils","Adgre5"
"Btg1",6.09284584705461e-307,0.81223213459782,0.994,0.944,1.00123735804648e-302,"Neutrophils","Btg1"
"mt-Nd4l",1.30566413644274e-305,-0.927750544985081,0.057,0.651,2.14559787541636e-301,"Neutrophils","mt-Nd4l"
"Klhl2",9.94103257580012e-304,0.988356542904631,0.496,0.147,1.63360988318123e-299,"Neutrophils","Klhl2"
"Ms4a4b",1.26050011002903e-303,-1.83647458955942,0.08,0.656,2.07137983081071e-299,"Neutrophils","Ms4a4b"
"Sirpa",1.63267858897551e-303,1.16504855834594,0.664,0.122,2.68298072526345e-299,"Neutrophils","Sirpa"
"Tubb5",3.1147649597155e-303,-1.09389923169671,0.085,0.687,5.11849325830047e-299,"Neutrophils","Tubb5"
"Ptafr",8.6324103725355e-302,1.10885568079287,0.524,0.062,1.41856399651876e-297,"Neutrophils","Ptafr"
"Prdx1",4.08025143578031e-301,-1.05650845406642,0.043,0.624,6.70507718441778e-297,"Neutrophils","Prdx1"
