"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"148","BoneFlap_Cranio_scRNAseq",4522,1056,0.176912870411322,"0","0","Neutrophils"
"149","BoneFlap_Cranio_scRNAseq",3143,734,0,"0","0","Neutrophils"
"150","BoneFlap_Cranio_scRNAseq",4449,972,0.179815688918858,"0","0","Neutrophils"
"151","BoneFlap_Cranio_scRNAseq",4788,1185,0.167084377610693,"0","0","Neutrophils"
"152","BoneFlap_Cranio_scRNAseq",4940,1188,0.323886639676113,"0","0","Neutrophils"
"153","BoneFlap_Cranio_scRNAseq",6867,1087,0.218435998252512,"0","0","Neutrophils"
"154","BoneFlap_Cranio_scRNAseq",2862,766,0.10482180293501,"0","0","Neutrophils"
"155","BoneFlap_Cranio_scRNAseq",2935,1185,0.715502555366269,"0","0","Neutrophils"
"156","BoneFlap_Cranio_scRNAseq",4877,1020,0.225548492925979,"0","0","Neutrophils"
"157","BoneFlap_Cranio_scRNAseq",2206,895,0.0453309156844968,"0","0","Neutrophils"
"158","BoneFlap_Cranio_scRNAseq",3545,955,0.366713681241185,"0","0","Neutrophils"
"159","BoneFlap_Cranio_scRNAseq",6171,1220,0.421325555015395,"0","0","Neutrophils"
"160","BoneFlap_Cranio_scRNAseq",2450,911,0.0408163265306122,"0","0","Neutrophils"
"161","BoneFlap_Cranio_scRNAseq",5193,970,0.134796841902561,"0","0","Neutrophils"
"162","BoneFlap_Cranio_scRNAseq",2779,853,0.143936667866139,"0","0","Neutrophils"
"163","BoneFlap_Cranio_scRNAseq",4396,972,0.0682438580527753,"0","0","Neutrophils"
"164","BoneFlap_Cranio_scRNAseq",4756,1042,0.0630782169890664,"0","0","Neutrophils"
"165","BoneFlap_Cranio_scRNAseq",4803,1186,0.249843847595253,"0","0","Neutrophils"
"166","BoneFlap_Cranio_scRNAseq",7410,1014,0.0269905533063428,"0","0","Neutrophils"
"167","BoneFlap_Cranio_scRNAseq",4585,1011,0.109051254089422,"0","0","Neutrophils"
"168","BoneFlap_Cranio_scRNAseq",2954,925,0.2708192281652,"0","0","Neutrophils"
"169","BoneFlap_Cranio_scRNAseq",4196,1029,0,"0","0","Neutrophils"
"170","BoneFlap_Cranio_scRNAseq",2893,941,0.207397165572071,"0","0","Neutrophils"
"171","BoneFlap_Cranio_scRNAseq",2692,727,0.297176820208024,"0","0","Neutrophils"
"172","BoneFlap_Cranio_scRNAseq",5177,1206,0.0386324125941665,"0","0","Neutrophils"
"173","BoneFlap_Cranio_scRNAseq",4145,968,0.0965018094089264,"0","0","Neutrophils"
"174","BoneFlap_Cranio_scRNAseq",3386,794,0,"0","0","Neutrophils"
"175","BoneFlap_Cranio_scRNAseq",1695,557,0,"0","0","Neutrophils"
"176","BoneFlap_Cranio_scRNAseq",7575,1320,0.211221122112211,"0","0","Neutrophils"
"177","BoneFlap_Cranio_scRNAseq",5750,1013,0.0173913043478261,"0","0","Neutrophils"
"178","BoneFlap_Cranio_scRNAseq",5733,1448,0.383743240886098,"0","0","Neutrophils"
"179","BoneFlap_Cranio_scRNAseq",5707,1077,0.0175223409847556,"0","0","Neutrophils"
"180","BoneFlap_Cranio_scRNAseq",4973,1066,0.241303036396541,"0","0","Neutrophils"
"181","BoneFlap_Cranio_scRNAseq",4177,1158,0.119703136222169,"0","0","Neutrophils"
"182","BoneFlap_Cranio_scRNAseq",4770,1263,0.188679245283019,"0","0","Neutrophils"
"183","BoneFlap_Cranio_scRNAseq",6275,1012,0.127490039840637,"0","0","Neutrophils"
"184","BoneFlap_Cranio_scRNAseq",4571,1201,0.109385254867644,"0","0","Neutrophils"
"185","BoneFlap_Cranio_scRNAseq",4098,1061,0.0488042947779405,"0","0","Neutrophils"
"186","BoneFlap_Cranio_scRNAseq",4837,1058,0.124043828819516,"0","0","Neutrophils"
"187","BoneFlap_Cranio_scRNAseq",5359,1266,0.242582571375257,"0","0","Neutrophils"
"188","BoneFlap_Cranio_scRNAseq",3837,860,0.0521240552514986,"0","0","Neutrophils"
"189","BoneFlap_Cranio_scRNAseq",4955,1203,0.484359233097881,"0","0","Neutrophils"
"190","BoneFlap_Cranio_scRNAseq",5552,949,0.198126801152738,"0","0","Neutrophils"
"191","BoneFlap_Cranio_scRNAseq",4993,1101,0.120168235529742,"0","0","Neutrophils"
"192","BoneFlap_Cranio_scRNAseq",4868,949,0.14379622021364,"0","0","Neutrophils"
"193","BoneFlap_Cranio_scRNAseq",853,381,0.117233294255569,"0","0","Neutrophils"
"194","BoneFlap_Cranio_scRNAseq",2970,754,0.202020202020202,"0","0","Neutrophils"
"195","BoneFlap_Cranio_scRNAseq",5050,938,0.0396039603960396,"0","0","Neutrophils"
"196","BoneFlap_Cranio_scRNAseq",1182,445,0.592216582064298,"0","0","Neutrophils"
"197","BoneFlap_Cranio_scRNAseq",2530,933,0.434782608695652,"0","0","Neutrophils"
"198","BoneFlap_Cranio_scRNAseq",4910,1305,0.10183299389002,"0","0","Neutrophils"
"199","BoneFlap_Cranio_scRNAseq",4533,893,0.0441208912420031,"0","0","Neutrophils"
"200","BoneFlap_Cranio_scRNAseq",6526,1092,0.0459699662886914,"0","0","Neutrophils"
"201","BoneFlap_Cranio_scRNAseq",5101,824,0.548911978043521,"0","0","Neutrophils"
"202","BoneFlap_Cranio_scRNAseq",3013,576,0,"0","0","Neutrophils"
"203","BoneFlap_Cranio_scRNAseq",4957,1051,0.100867460157353,"0","0","Neutrophils"
"204","BoneFlap_Cranio_scRNAseq",3724,1081,0.0537056928034372,"0","0","Neutrophils"
"205","BoneFlap_Cranio_scRNAseq",7035,1321,0.213219616204691,"0","0","Neutrophils"
"206","BoneFlap_Cranio_scRNAseq",4630,1194,0.0647948164146868,"0","0","Neutrophils"
"207","BoneFlap_Cranio_scRNAseq",4369,901,0.0228885328450446,"0","0","Neutrophils"
"208","BoneFlap_Cranio_scRNAseq",2779,770,0,"0","0","Neutrophils"
"209","BoneFlap_Cranio_scRNAseq",7713,1248,0.0777907429015947,"0","0","Neutrophils"
"210","BoneFlap_Cranio_scRNAseq",5276,1182,0.113722517058378,"0","0","Neutrophils"
"211","BoneFlap_Cranio_scRNAseq",3031,808,0.0329924117452986,"0","0","Neutrophils"
"212","BoneFlap_Cranio_scRNAseq",4122,1132,0.121300339640951,"0","0","Neutrophils"
"213","BoneFlap_Cranio_scRNAseq",2752,842,0.0363372093023256,"0","0","Neutrophils"
"214","BoneFlap_Cranio_scRNAseq",2964,869,0.0337381916329285,"0","0","Neutrophils"
"215","BoneFlap_Cranio_scRNAseq",5542,1146,0.0180440274269217,"0","0","Neutrophils"
"216","BoneFlap_Cranio_scRNAseq",1751,580,0,"0","0","Neutrophils"
"217","BoneFlap_Cranio_scRNAseq",8036,1600,0.136884021901444,"0","0","Neutrophils"
"218","BoneFlap_Cranio_scRNAseq",3946,975,0.0253421186011151,"0","0","Neutrophils"
"219","BoneFlap_Cranio_scRNAseq",6219,1436,0.337674867342016,"0","0","Neutrophils"
"220","BoneFlap_Cranio_scRNAseq",3134,963,0.0957243139757498,"0","0","Neutrophils"
"221","BoneFlap_Cranio_scRNAseq",5132,951,0.019485580670304,"0","0","Neutrophils"
"222","BoneFlap_Cranio_scRNAseq",2796,895,0.143061516452074,"0","0","Neutrophils"
"223","BoneFlap_Cranio_scRNAseq",5205,1219,0,"0","0","Neutrophils"
"224","BoneFlap_Cranio_scRNAseq",3711,775,0.0269469145782808,"0","0","Neutrophils"
"225","BoneFlap_Cranio_scRNAseq",4886,944,0.102333196889071,"0","0","Neutrophils"
"226","BoneFlap_Cranio_scRNAseq",4040,1135,0.148514851485149,"0","0","Neutrophils"
"227","BoneFlap_Cranio_scRNAseq",5971,1214,0.100485680790487,"0","0","Neutrophils"
"228","BoneFlap_Cranio_scRNAseq",3006,909,0.0665335994677312,"0","0","Neutrophils"
"229","BoneFlap_Cranio_scRNAseq",3227,926,0.0309885342423303,"0","0","Neutrophils"
"230","BoneFlap_Cranio_scRNAseq",4144,1080,0.168918918918919,"0","0","Neutrophils"
"231","BoneFlap_Cranio_scRNAseq",6823,1145,0.0879378572475451,"0","0","Neutrophils"
"232","BoneFlap_Cranio_scRNAseq",9056,1626,0.143551236749117,"0","0","Neutrophils"
"233","BoneFlap_Cranio_scRNAseq",4731,1158,0.169097442401184,"0","0","Neutrophils"
"234","BoneFlap_Cranio_scRNAseq",2679,858,0.0746547219111609,"0","0","Neutrophils"
"235","BoneFlap_Cranio_scRNAseq",4760,980,0.105042016806723,"0","0","Neutrophils"
"236","BoneFlap_Cranio_scRNAseq",2699,785,0.0741015190811412,"0","0","Neutrophils"
"237","BoneFlap_Cranio_scRNAseq",4454,920,0.0224517287831163,"0","0","Neutrophils"
"238","BoneFlap_Cranio_scRNAseq",959,520,0.72992700729927,"0","0",NA
"239","BoneFlap_Cranio_scRNAseq",4511,1116,0.0886721347816449,"0","0","Neutrophils"
"240","BoneFlap_Cranio_scRNAseq",5897,1038,0.678311005596066,"0","0","Neutrophils"
"241","BoneFlap_Cranio_scRNAseq",6840,1513,0.292397660818713,"0","0","Neutrophils"
"242","BoneFlap_Cranio_scRNAseq",2646,817,0,"0","0","Neutrophils"
"243","BoneFlap_Cranio_scRNAseq",4488,944,0.17825311942959,"0","0","Neutrophils"
"244","BoneFlap_Cranio_scRNAseq",4907,841,0,"0","0","Neutrophils"
"245","BoneFlap_Cranio_scRNAseq",3184,820,0,"0","0","Neutrophils"
"246","BoneFlap_Cranio_scRNAseq",3601,1002,0.0833101916134407,"0","0","Neutrophils"
"247","BoneFlap_Cranio_scRNAseq",2063,470,0.242365487154629,"0","0","Neutrophils"
"248","BoneFlap_Cranio_scRNAseq",4432,791,0.0676895306859206,"0","0","Neutrophils"
"249","BoneFlap_Cranio_scRNAseq",3644,813,0.21953896816685,"0","0","Neutrophils"
"250","BoneFlap_Cranio_scRNAseq",7552,1558,0.0529661016949153,"0","0","Neutrophils"
"251","BoneFlap_Cranio_scRNAseq",4440,954,0.0900900900900901,"0","0","Neutrophils"
"252","BoneFlap_Cranio_scRNAseq",2921,855,0.410818212940774,"0","0","Neutrophils"
"253","BoneFlap_Cranio_scRNAseq",4531,1137,0.110350915912602,"0","0","Neutrophils"
"254","BoneFlap_Cranio_scRNAseq",3453,999,0.0868809730668983,"0","0","Neutrophils"
"255","BoneFlap_Cranio_scRNAseq",3016,863,0.03315649867374,"0","0","Neutrophils"
"256","BoneFlap_Cranio_scRNAseq",4025,1081,0.0248447204968944,"0","0","Neutrophils"
"257","BoneFlap_Cranio_scRNAseq",4588,1107,0.04359197907585,"0","0","Neutrophils"
"258","BoneFlap_Cranio_scRNAseq",4214,1063,0.118652112007594,"0","0","Neutrophils"
"259","BoneFlap_Cranio_scRNAseq",4153,1163,0.313026727666747,"0","0","Neutrophils"
"260","BoneFlap_Cranio_scRNAseq",5610,1086,0.249554367201426,"0","0","Neutrophils"
"261","BoneFlap_Cranio_scRNAseq",2614,973,0.344299923488906,"0","0","Neutrophils"
"262","BoneFlap_Cranio_scRNAseq",3439,924,0.0872346612387322,"0","0","Neutrophils"
"263","BoneFlap_Cranio_scRNAseq",4443,1199,0.0900292595093405,"0","0","Neutrophils"
"264","BoneFlap_Cranio_scRNAseq",5017,945,0.0398644608331672,"0","0","Neutrophils"
"265","BoneFlap_Cranio_scRNAseq",4417,966,0.0226398007697532,"0","0","Neutrophils"
"266","BoneFlap_Cranio_scRNAseq",4333,865,0.0923147934456497,"0","0","Neutrophils"
"267","BoneFlap_Cranio_scRNAseq",2407,871,0.124636476942252,"0","0","Neutrophils"
"268","BoneFlap_Cranio_scRNAseq",3049,713,0.393571662840276,"0","0","Neutrophils"
"269","BoneFlap_Cranio_scRNAseq",3716,741,0.322927879440258,"0","0","Neutrophils"
"270","BoneFlap_Cranio_scRNAseq",3258,786,0.184162062615101,"0","0","Neutrophils"
"271","BoneFlap_Cranio_scRNAseq",5419,1304,0.129175124561727,"0","0","Neutrophils"
"272","BoneFlap_Cranio_scRNAseq",4740,969,0.126582278481013,"0","0","Neutrophils"
"273","BoneFlap_Cranio_scRNAseq",2443,700,0.0409332787556283,"0","0","Neutrophils"
"274","BoneFlap_Cranio_scRNAseq",3619,1060,0.138159712627798,"0","0","Neutrophils"
"275","BoneFlap_Cranio_scRNAseq",4923,1172,0.223440991265489,"0","0","Neutrophils"
"276","BoneFlap_Cranio_scRNAseq",3458,1090,0.202429149797571,"0","0","Neutrophils"
"277","BoneFlap_Cranio_scRNAseq",6610,1037,0.0302571860816944,"0","0","Neutrophils"
"278","BoneFlap_Cranio_scRNAseq",2684,706,0.0745156482861401,"0","0","Neutrophils"
"279","BoneFlap_Cranio_scRNAseq",2984,909,0.201072386058981,"0","0","Neutrophils"
"280","BoneFlap_Cranio_scRNAseq",7769,1573,0.0257433389110568,"0","0","Neutrophils"
"281","BoneFlap_Cranio_scRNAseq",2977,598,0.0335908632851864,"0","0","Neutrophils"
"282","BoneFlap_Cranio_scRNAseq",6614,1541,0.166313879649229,"0","0","Neutrophils"
"283","BoneFlap_Cranio_scRNAseq",5599,1131,0.107161993213074,"0","0","Neutrophils"
"284","BoneFlap_Cranio_scRNAseq",4158,859,0.0962000962000962,"0","0","Neutrophils"
"285","BoneFlap_Cranio_scRNAseq",4962,1059,0.241837968561064,"0","0","Neutrophils"
"286","BoneFlap_Cranio_scRNAseq",3833,1228,0.33915992695017,"0","0","Neutrophils"
"287","BoneFlap_Cranio_scRNAseq",3781,1068,0.0264480296217932,"0","0","Neutrophils"
