"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Esd",0,1.13402868124167,0.889,0.518,0,"0","Esd"
"Ftl1",0,1.08339449983644,1,0.995,0,"0","Ftl1"
"Cstb",0,0.91548824323855,0.976,0.759,0,"0","Cstb"
"Hdc",0,-1.25183962652673,0.69,0.887,0,"0","Hdc"
"Il1b",0,-1.49148720619686,0.973,0.986,0,"0","Il1b"
"Lgals3",6.49120992544081e-313,1.07145653138638,0.88,0.515,8.58332688441039e-309,"0","Lgals3"
"Lmnb1",7.63564764839354e-302,-1.18637534903599,0.418,0.753,1.00966168854708e-297,"0","Lmnb1"
"Msrb1",8.56835520341084e-299,0.715145883367145,0.979,0.833,1.13299360854702e-294,"0","Msrb1"
"Aldoa",4.53213860832972e-290,0.704989195249577,0.973,0.795,5.99284688179439e-286,"0","Aldoa"
"Plaur",2.15315961899531e-286,-1.44902950790772,0.598,0.815,2.8471229641975e-282,"0","Plaur"
"Zfp36",2.24648347754891e-272,-1.19294256595805,0.704,0.862,2.97052510236292e-268,"0","Zfp36"
"Bri3",1.13043662120201e-268,0.834846144362419,0.863,0.485,1.49477634421542e-264,"0","Bri3"
"Ftl1-ps1",2.55294891357809e-268,0.825649139460302,0.853,0.497,3.37576434842431e-264,"0","Ftl1-ps1"
"Ctsb",1.39613732189949e-267,0.728083620212639,0.967,0.802,1.84611238074769e-263,"0","Ctsb"
"G0s2",5.81174244564012e-262,-1.40863369776887,0.724,0.873,7.68486703586993e-258,"0","G0s2"
"Bsg",1.18039558627678e-236,0.753793745286469,0.909,0.639,1.56083708373378e-232,"0","Bsg"
"Pim1",2.83435418056506e-229,-0.797578559946782,0.896,0.938,3.74786653296117e-225,"0","Pim1"
"Gapdh",7.57247934541639e-218,0.679107401590838,0.969,0.848,1.00130894384441e-213,"0","Gapdh"
"Fth1",1.167213476888e-215,0.621320192845148,1,1,1.543406380489e-211,"0","Fth1"
"Rnh1",2.24856767177481e-215,0.817038361437158,0.724,0.34,2.97328103238783e-211,"0","Rnh1"
"Cd63",5.28249850907592e-210,0.762000820973441,0.842,0.508,6.98504777855109e-206,"0","Cd63"
"Card19",8.83033684566398e-202,0.619331461607197,0.958,0.754,1.16763544110215e-197,"0","Card19"
"Dgat1",2.05379241069982e-200,-1.1932932076788,0.295,0.622,2.71572970466837e-196,"0","Dgat1"
"Ostf1",1.20226771121303e-196,0.592558832670634,0.943,0.778,1.58975859453699e-192,"0","Ostf1"
"Mif",1.82120292106255e-194,0.661563178662425,0.909,0.651,2.408176622521e-190,"0","Mif"
"Entpd1",3.60899472358351e-191,-0.852348902899689,0.639,0.79,4.77217372299447e-187,"0","Entpd1"
"Tpi1",8.88582048994672e-188,0.60672328827826,0.942,0.749,1.17497204338565e-183,"0","Tpi1"
"Ptgs2",2.96020528849709e-184,-1.05670066801683,0.577,0.796,3.9142794529797e-180,"0","Ptgs2"
"Socs3",6.85224349800881e-184,-1.23429861118835,0.394,0.69,9.06072157741705e-180,"0","Socs3"
"Smchd1",2.92756525584768e-182,-1.16167183470577,0.131,0.459,3.87111953780738e-178,"0","Smchd1"
"Ctsd",1.968340586417e-176,0.587483814231887,0.956,0.791,2.6027367574192e-172,"0","Ctsd"
"Ubb",3.75462509905521e-176,0.475044370066562,0.99,0.915,4.9647407684807e-172,"0","Ubb"
"Pgam1",2.43116223569096e-173,0.542811757552929,0.952,0.788,3.21472582425416e-169,"0","Pgam1"
"Slc31a2",1.26352108581103e-172,0.759954573258443,0.705,0.355,1.67075393176793e-168,"0","Slc31a2"
"Npc2",1.40325820260603e-172,0.702032386949077,0.776,0.434,1.85552832130595e-168,"0","Npc2"
"Slfn4",9.30529807797877e-168,-1.14954364769688,0.464,0.709,1.23043956485113e-163,"0","Slfn4"
"Junb",3.6997007597179e-165,-0.730531709590671,0.878,0.933,4.89211431457498e-161,"0","Junb"
"Ninj1",3.89363558193047e-165,0.54595618262612,0.953,0.744,5.14855432998666e-161,"0","Ninj1"
"Hmox1",3.95617795633916e-162,0.64849099507983,0.813,0.487,5.23125411166727e-158,"0","Hmox1"
"Lcn2",7.59221536436273e-162,1.05230742725374,0.86,0.709,1.00391863762968e-157,"0","Lcn2"
"Picalm",3.02418505739689e-161,-0.985868796163006,0.327,0.604,3.9988799013959e-157,"0","Picalm"
"Arpc3",5.99821605977949e-160,-0.674263272319483,0.836,0.858,7.93144109584642e-156,"0","Arpc3"
"Actg1",2.7020142459101e-159,-0.817856491168338,0.929,0.939,3.57287343736692e-155,"0","Actg1"
"Fnip2",1.71581181243852e-158,0.659456088546693,0.533,0.196,2.26881795958745e-154,"0","Fnip2"
"Psap",1.35650285081099e-157,0.739777727554188,0.768,0.448,1.79370371962737e-153,"0","Psap"
"Atp6v0e",2.542425170713e-156,0.601367417683793,0.873,0.637,3.36184880323381e-152,"0","Atp6v0e"
"S100a11",1.74410803550402e-155,-0.803331921770264,0.818,0.86,2.30623405534697e-151,"0","S100a11"
"Osm",1.9679837814079e-155,-1.22882102911661,0.242,0.543,2.60226495415567e-151,"0","Osm"
"Csrnp1",4.02486038035234e-153,-0.78672753005656,0.455,0.711,5.32207288093989e-149,"0","Csrnp1"
"Fcgr4",1.07859099401355e-151,-0.925296726875685,0.228,0.532,1.42622087138412e-147,"0","Fcgr4"
"Plek",7.03331266544168e-151,-0.608046272956269,0.87,0.916,9.30014933751353e-147,"0","Plek"
"Bnip3l",1.75732196646797e-150,0.685321479760139,0.672,0.343,2.32370683626059e-146,"0","Bnip3l"
"Tmed5",1.90282842654611e-148,-0.884503046243807,0.152,0.448,2.51611002842192e-144,"0","Tmed5"
"Bnip3",2.7993522535945e-148,0.706337646526519,0.732,0.424,3.701583484928e-144,"0","Bnip3"
"Bax",1.15416173192042e-143,0.591913374380212,0.544,0.216,1.52614805811837e-139,"0","Bax"
"Npc1",3.00657297507001e-141,0.588330071456213,0.458,0.153,3.97559144493507e-137,"0","Npc1"
"Rab44",3.22263415099873e-141,-0.848979968810279,0.235,0.531,4.26128913786562e-137,"0","Rab44"
"Rilpl2",3.24454075283291e-141,0.796200009392439,0.545,0.237,4.29025623747095e-137,"0","Rilpl2"
"Kmt5a",4.41207636933457e-138,0.604242844157779,0.598,0.273,5.8340885831711e-134,"0","Kmt5a"
"Il1r2",6.75075602768213e-135,-0.839479946717286,0.587,0.76,8.92652469540409e-131,"0","Il1r2"
"Txn1",7.21831682734338e-134,0.629059477697532,0.945,0.827,9.54478034079616e-130,"0","Txn1"
"Fau",1.14433798795537e-133,0.403924162551673,0.995,0.955,1.51315812147339e-129,"0","Fau"
"Gde1",1.73337317596094e-133,0.715658683567226,0.588,0.278,2.29203935057315e-129,"0","Gde1"
"Capg",3.42310187628056e-133,0.555577573174752,0.701,0.38,4.52636761100578e-129,"0","Capg"
"Ccdc126",5.88184422434101e-133,0.627611319835207,0.693,0.4,7.77756261784612e-129,"0","Ccdc126"
"Cxcr2",1.35003919502832e-132,-1.08777392252323,0.223,0.492,1.78515682758595e-128,"0","Cxcr2"
"Lamp1",4.3960384968206e-132,0.540247058022327,0.726,0.411,5.81288170434587e-128,"0","Lamp1"
"Btg2",1.21763462114033e-131,-0.832743256696099,0.613,0.779,1.61007825953385e-127,"0","Btg2"
"Klhdc4",7.6520286556881e-131,0.609304729199636,0.461,0.168,1.01182774914164e-126,"0","Klhdc4"
"Trem1",1.84988873579709e-128,-0.782644957824304,0.543,0.711,2.44610787534449e-124,"0","Trem1"
"Ldha",4.39313503780185e-128,0.466859049042536,0.947,0.785,5.80904246048539e-124,"0","Ldha"
"Ifitm1",2.00549727053776e-127,-0.980491369400287,0.742,0.81,2.65186904083208e-123,"0","Ifitm1"
"Cxcl2",2.15220583604254e-126,-0.828346905804868,0.997,0.996,2.84586177699904e-122,"0","Cxcl2"
"Lilr4b",5.36158016395324e-126,-0.534542460238969,0.922,0.915,7.08961745079536e-122,"0","Lilr4b"
"Mpeg1",2.14361674325867e-124,0.559450349767352,0.743,0.444,2.83450441961094e-120,"0","Mpeg1"
"Cd68",1.00174505499426e-123,0.562006047062077,0.793,0.544,1.32460748621891e-119,"0","Cd68"
"Acod1",4.82330519481229e-123,-0.623222899960074,0.927,0.934,6.37785645910029e-119,"0","Acod1"
"Lrg1",3.88380661328149e-121,-1.17731314097179,0.098,0.345,5.13555748474212e-117,"0","Lrg1"
"Cox17",3.01104270135071e-119,-0.551670188663456,0.796,0.831,3.98150176399605e-115,"0","Cox17"
"Lasp1",4.4107786629843e-119,0.455050566383598,0.737,0.434,5.83237262606414e-115,"0","Lasp1"
"Gabarap",2.53850866008761e-118,0.353177591420582,0.979,0.89,3.35667000123385e-114,"0","Gabarap"
"Tgm2",3.36572040798726e-118,-0.873782817470493,0.485,0.668,4.45049209548155e-114,"0","Tgm2"
"Apbb1ip",4.42199383238776e-118,0.490276078749947,0.707,0.411,5.84720244456633e-114,"0","Apbb1ip"
"Eno1",4.7605029919036e-117,0.409465963749815,0.931,0.76,6.29481310619414e-113,"0","Eno1"
"Basp1",6.4010558223995e-117,0.475099118162632,0.955,0.812,8.46411611395886e-113,"0","Basp1"
"Eef1a1",1.74116140073472e-116,0.449901802104792,0.898,0.69,2.30233772019152e-112,"0","Eef1a1"
"H3f3a",6.87720001718586e-116,0.33470252558287,0.993,0.96,9.09372158272487e-112,"0","H3f3a"
"Cxcl3",1.49495856536328e-114,-1.27853501684041,0.597,0.694,1.97678371097987e-110,"0","Cxcl3"
"Atp6v1g1",1.63815193605115e-114,0.442862773545634,0.877,0.669,2.16612830504043e-110,"0","Atp6v1g1"
"Cytip",2.59521515816633e-114,-0.769491031334041,0.168,0.432,3.43165300364334e-110,"0","Cytip"
"Raf1",9.93869022052204e-114,0.485656377843923,0.592,0.295,1.31419300785963e-109,"0","Raf1"
"Ero1l",4.0850707389153e-112,0.518524505649442,0.887,0.676,5.4016890380677e-108,"0","Ero1l"
"Slc15a3",3.36308755418449e-111,-0.530106299836553,0.766,0.843,4.44701067289816e-107,"0","Slc15a3"
"P4ha1",7.76537823151685e-111,0.581960494641594,0.593,0.303,1.02681596355347e-106,"0","P4ha1"
"Egr1",5.82831890165044e-110,-0.942218253695239,0.186,0.441,7.70678608365238e-106,"0","Egr1"
"F10",1.0136685951479e-109,0.793360448000395,0.541,0.266,1.34037398336407e-105,"0","F10"
"Ndel1",1.16817743739954e-109,-0.676460599267987,0.514,0.681,1.54468102547341e-105,"0","Ndel1"
"Mxd1",1.73283193879945e-109,-0.488048563930489,0.879,0.91,2.29132367267451e-105,"0","Mxd1"
"Nisch",2.00140450221682e-109,0.54127129568953,0.62,0.329,2.64645717328131e-105,"0","Nisch"
"Irf1",3.51243212911125e-108,-0.848636090257803,0.504,0.695,4.6444890043238e-104,"0","Irf1"
"Samhd1",8.61404780762391e-108,-0.761667592567381,0.557,0.737,1.13903554160211e-103,"0","Samhd1"
"Creg1",9.5540047931844e-108,0.839741134105466,0.464,0.212,1.26332605380277e-103,"0","Creg1"
"Osbpl8",1.53245403304358e-107,0.586233276496562,0.468,0.198,2.02636396789352e-103,"0","Osbpl8"
"Ifitm3",1.65791006993875e-107,-0.688565087532159,0.759,0.803,2.19225448548e-103,"0","Ifitm3"
"Tinf2",6.19772611226899e-106,-0.720422780523109,0.053,0.265,8.19525323825329e-102,"0","Tinf2"
"F3",3.78590439253256e-105,-1.0514886985752,0.236,0.472,5.0061013782458e-101,"0","F3"
"Srgn",3.85691706560371e-105,-0.56414325210657,0.995,0.987,5.10000143584779e-101,"0","Srgn"
"Amdhd2",2.46530439735503e-104,0.531432175370515,0.546,0.271,3.25987200462256e-100,"0","Amdhd2"
"Impa2",1.60240142747995e-103,0.580072863050151,0.358,0.12,2.11885540755673e-99,"0","Impa2"
"Gpr137b",7.22000060495174e-102,0.656360396123673,0.409,0.165,9.54700679992768e-98,"0","Gpr137b"
"Rnf130",3.1499668379179e-101,0.50336305352409,0.512,0.244,4.16520114977883e-97,"0","Rnf130"
"Tnfaip2",9.46964001114166e-101,-0.659898873000044,0.912,0.924,1.25217049867326e-96,"0","Tnfaip2"
"Eif4ebp1",5.12630503969188e-100,0.622662947154026,0.489,0.228,6.77851315398457e-96,"0","Eif4ebp1"
"Pgk1",1.00788423817273e-99,0.465178562293623,0.823,0.605,1.3327253281358e-95,"0","Pgk1"
"Cd300lf",9.37658343805579e-98,-0.643659537410314,0.621,0.758,1.23986562801412e-93,"0","Cd300lf"
"Selenon",3.5633325804493e-97,-0.650926558861559,0.106,0.332,4.71179467112812e-93,"0","Selenon"
"Mafg",5.73956768488538e-97,0.48958329038704,0.414,0.165,7.58943034972393e-93,"0","Mafg"
"Syne1",1.2417662805723e-96,0.561091212251648,0.429,0.179,1.64198755280075e-92,"0","Syne1"
"Sema4d",3.57558996753082e-96,0.43825810318486,0.742,0.484,4.728002614066e-92,"0","Sema4d"
"Hmox2",2.70657697920862e-95,0.531310859970875,0.451,0.212,3.57890673960755e-91,"0","Hmox2"
"Smox",6.56048795009635e-95,-0.449631308152477,0.8,0.851,8.67493321641241e-91,"0","Smox"
"Nceh1",2.25721406555636e-94,0.558204424039327,0.328,0.107,2.98471415888517e-90,"0","Nceh1"
"Ctsz",9.64700418775614e-94,0.40296854938476,0.914,0.755,1.27562336374699e-89,"0","Ctsz"
"Pkm",1.1625329699231e-93,0.336408964962017,0.981,0.928,1.53721734612931e-89,"0","Pkm"
"Sell",4.73274740880483e-93,-0.745026980736535,0.22,0.458,6.25811189866262e-89,"0","Sell"
"Pgd",1.46680372126951e-92,0.544389516254243,0.378,0.145,1.93955456063467e-88,"0","Pgd"
"Oasl2",1.47520879764774e-92,-0.665286149796776,0.478,0.65,1.95066859312961e-88,"0","Oasl2"
"Ltb4r1",5.36183438306445e-92,-0.801707881147438,0.187,0.405,7.08995360472613e-88,"0","Ltb4r1"
"Tpd52",6.19426307639942e-92,-0.47091079125896,0.835,0.866,8.19067406592296e-88,"0","Tpd52"
"Blvrb",6.66162392758843e-92,0.641032237980712,0.284,0.084,8.80866531945018e-88,"0","Blvrb"
"Cfp",1.61489564069797e-91,-0.572354252504963,0.07,0.273,2.13537650569493e-87,"0","Cfp"
"Zdhhc18",1.79497640521642e-91,0.495264203746622,0.616,0.361,2.37349730061768e-87,"0","Zdhhc18"
"Tmem38b",6.43878642016822e-91,0.435891958427625,0.687,0.431,8.51400728338843e-87,"0","Tmem38b"
"Isy1",1.01194221299865e-90,-0.598432247254774,0.058,0.255,1.33809118824812e-86,"0","Isy1"
"Rhoa",1.21642729878048e-90,0.408450175888533,0.884,0.765,1.60848181717743e-86,"0","Rhoa"
"Vim",3.01451873902151e-90,0.459028827012638,0.435,0.187,3.98609812860814e-86,"0","Vim"
"Actb",8.27963835369923e-90,-0.585891070726003,0.955,0.957,1.09481657950965e-85,"0","Actb"
"Usf2",3.85135526525056e-89,0.438413904149382,0.447,0.199,5.09264706724082e-85,"0","Usf2"
"Egln3",1.38869652214277e-88,0.523392869599231,0.576,0.324,1.83627341122939e-84,"0","Egln3"
"Ggta1",4.89586046289751e-88,0.459940585924761,0.447,0.2,6.47379629008938e-84,"0","Ggta1"
"Hilpda",9.75648767263707e-88,0.619664724922678,0.681,0.431,1.2901003649528e-83,"0","Hilpda"
"Nos2",3.03828075026936e-87,0.678373266799474,0.395,0.163,4.01751863608118e-83,"0","Nos2"
"Fosl2",4.95395278371076e-86,-0.616067564945423,0.425,0.61,6.55061176590073e-82,"0","Fosl2"
"Gns",5.09765711561615e-86,0.450035330826843,0.481,0.231,6.74063200397923e-82,"0","Gns"
"Fgl2",6.13222596501791e-86,-0.862924794845517,0.12,0.326,8.10864239354318e-82,"0","Fgl2"
"Zmiz1",6.46286288817728e-86,0.409871993983109,0.373,0.146,8.54584359703682e-82,"0","Zmiz1"
"Cdkn1a",2.2454800089948e-85,-0.529746476240244,0.722,0.807,2.96919821589382e-81,"0","Cdkn1a"
"Stk17b",7.02620809664216e-85,-0.69990462632613,0.179,0.394,9.29075496618992e-81,"0","Stk17b"
"Cpne2",5.29723273242054e-84,0.41313797191672,0.624,0.363,7.00453084207968e-80,"0","Cpne2"
"1810058I24Rik",7.55241095940527e-84,0.498772885684463,0.575,0.326,9.98655301162159e-80,"0","1810058I24Rik"
"Zeb2",1.37042380427285e-83,0.318918310749191,0.87,0.658,1.81211139638999e-79,"0","Zeb2"
"Dtnbp1",1.90078252054334e-83,0.442035187546746,0.362,0.146,2.51340472691445e-79,"0","Dtnbp1"
"Ifitm2",2.33178778020194e-83,-0.463028529981181,0.882,0.901,3.08332298176103e-79,"0","Ifitm2"
"Lrrfip2",4.55608032152243e-83,0.359673953908207,0.824,0.615,6.02450500914911e-79,"0","Lrrfip2"
"Cd14",5.42476919690333e-82,-0.499042962274181,0.956,0.964,7.17317230906528e-78,"0","Cd14"
"4932438A13Rik",1.14975613379638e-81,-0.65644657743106,0.116,0.319,1.52032253571895e-77,"0","4932438A13Rik"
"Gpi1",2.59524251238212e-81,0.523447139904642,0.543,0.299,3.43168917412288e-77,"0","Gpi1"
"Gsn",5.72554760877602e-81,0.485413088460326,0.491,0.249,7.57089160308453e-77,"0","Gsn"
"Atp6v1c1",1.60606578712621e-79,0.466185941974286,0.399,0.173,2.12370079031698e-75,"0","Atp6v1c1"
"Pde4b",1.4967733122862e-78,-0.632354129585622,0.384,0.574,1.97918335083605e-74,"0","Pde4b"
"Samsn1",2.02512409768557e-78,-0.427949188092276,0.781,0.843,2.67782159436962e-74,"0","Samsn1"
"1700017B05Rik",4.48497141471328e-78,0.450122074040638,0.482,0.244,5.93047770167538e-74,"0","1700017B05Rik"
"Eif5",5.79600342760075e-78,0.357847397119472,0.809,0.591,7.66405533231647e-74,"0","Eif5"
"Npepps",6.53675683381045e-78,0.350608430267884,0.628,0.376,8.64355356134755e-74,"0","Npepps"
"Nlrp3",9.76981094575489e-78,-0.617605355089789,0.605,0.739,1.29186210135717e-73,"0","Nlrp3"
"Rhoh",1.1283004195786e-77,-0.647026766024213,0.304,0.51,1.49195164480879e-73,"0","Rhoh"
"Eif5a",1.23538769798322e-77,-0.709005061869709,0.422,0.581,1.63355315304322e-73,"0","Eif5a"
"Nabp1",3.73527590784997e-77,-0.659428446899945,0.156,0.351,4.93915533295002e-73,"0","Nabp1"
"Dock10",1.58930690604343e-76,0.440942551604172,0.461,0.227,2.10154052186123e-72,"0","Dock10"
"Parp14",1.62433191322814e-76,-0.650503250016018,0.367,0.575,2.14785408886157e-72,"0","Parp14"
"Arid5a",1.73526809228348e-76,-0.516748372905066,0.078,0.264,2.29454499842645e-72,"0","Arid5a"
"Snx20",1.90670545851823e-76,-0.444299443984455,0.755,0.817,2.52123662779866e-72,"0","Snx20"
"Pfkl",2.9210458576533e-76,0.378327417575041,0.615,0.372,3.86249893757495e-72,"0","Pfkl"
"Tmem189",4.38154726125122e-76,0.353522267210386,0.817,0.614,5.79371994355249e-72,"0","Tmem189"
"Efhd2",4.89106243157802e-76,0.317784608423323,0.922,0.777,6.46745185327562e-72,"0","Efhd2"
"Zfp292",1.44664997382488e-75,0.366316837177063,0.749,0.52,1.91290526038864e-71,"0","Zfp292"
"Il1a",1.48069218079724e-75,-0.926234838613639,0.572,0.63,1.95791927066819e-71,"0","Il1a"
"Sqstm1",2.92255177522825e-75,0.417971937491117,0.715,0.482,3.86449021238432e-71,"0","Sqstm1"
"Gk",4.58367560886477e-75,-0.645409570455072,0.15,0.345,6.06099425760189e-71,"0","Gk"
"Abcc1",6.52875555205332e-75,0.398365934883087,0.376,0.16,8.6329734664801e-71,"0","Abcc1"
"Rhov",1.38279173003089e-74,0.434756579241171,0.635,0.391,1.82846550461984e-70,"0","Rhov"
"Ubap1",2.97796090589939e-74,0.408353533080567,0.599,0.372,3.93775770587077e-70,"0","Ubap1"
"Prdx5",1.29940430456436e-73,0.328656131879512,0.98,0.915,1.71820231192545e-69,"0","Prdx5"
"Nfkbiz",1.63482143779191e-73,-0.65888539543236,0.525,0.662,2.16172438719225e-69,"0","Nfkbiz"
"Taldo1",5.05326979748481e-73,0.56642540697676,0.662,0.459,6.68193865321416e-69,"0","Taldo1"
"Sh3bp5",6.74208404348989e-73,0.476076402635565,0.264,0.087,8.91505773070668e-69,"0","Sh3bp5"
"Hcls1",7.57067205820027e-73,-0.523035994960298,0.27,0.488,1.00106996625582e-68,"0","Hcls1"
"Plk3",8.55693229286656e-73,-0.697043069405403,0.275,0.458,1.13148315708574e-68,"0","Plk3"
"Chd7",1.73857413011846e-72,-0.604124830638936,0.536,0.68,2.29891657225564e-68,"0","Chd7"
"Slc43a2",1.99114534008077e-71,0.41896153321858,0.361,0.154,2.63289148318881e-67,"0","Slc43a2"
"Fcgr3",3.69669369331605e-71,-0.400975634157776,0.765,0.829,4.88813807067181e-67,"0","Fcgr3"
"Ezr",3.89497767656814e-71,0.569590175844596,0.655,0.454,5.15032898172606e-67,"0","Ezr"
"Spag9",2.24264913336839e-70,-0.543335320302011,0.674,0.771,2.96545494905302e-66,"0","Spag9"
"Map2k4",2.25321040862475e-70,-0.499675752916233,0.095,0.274,2.97942012332451e-66,"0","Map2k4"
"Atp6v0b",2.95133665910987e-70,0.319587039362218,0.811,0.613,3.90255246434099e-66,"0","Atp6v0b"
"Fam162a",7.00642822063551e-70,0.532115179350665,0.524,0.305,9.26460003614634e-66,"0","Fam162a"
"Mpp1",1.21153814868499e-69,0.421255993054958,0.443,0.225,1.60201689400616e-65,"0","Mpp1"
"Plgrkt",2.40771215513449e-69,0.402958022366684,0.758,0.564,3.18371778273434e-65,"0","Plgrkt"
"Sh3bgrl3",3.17510286903376e-69,0.406803521915045,0.81,0.64,4.19843852372335e-65,"0","Sh3bgrl3"
"Alkbh5",4.98759049743766e-69,0.317349148170274,0.675,0.441,6.59509091476181e-65,"0","Alkbh5"
"Ccr1",6.90479360783833e-69,-0.402585396994221,0.887,0.892,9.13020858764462e-65,"0","Ccr1"
"Atp6v1e1",8.76944180395588e-69,0.332037663003975,0.895,0.749,1.15958328973709e-64,"0","Atp6v1e1"
"Slpi",1.13560055167783e-68,0.500156407195463,0.978,0.937,1.50160460948359e-64,"0","Slpi"
"Csf2rb",2.73249157155842e-68,-0.647480214598205,0.625,0.709,3.6131736050717e-64,"0","Csf2rb"
"Psmb5",3.82306735664173e-68,0.362220029516535,0.391,0.18,5.05524196568736e-64,"0","Psmb5"
"Abr",8.72792398576747e-68,0.395088530409784,0.617,0.396,1.15409338863803e-63,"0","Abr"
"Aprt",1.41695247827654e-67,0.436882701394414,0.392,0.182,1.87363626202507e-63,"0","Aprt"
"Thbs1",4.8739125859911e-67,-0.832979040840122,0.612,0.706,6.44477461245603e-63,"0","Thbs1"
"Lamp2",5.19302205726519e-67,-0.497444927894826,0.663,0.728,6.86673306632176e-63,"0","Lamp2"
"Psmd8",5.50440548068856e-67,0.480195949206435,0.52,0.31,7.27847536711449e-63,"0","Psmd8"
"Fam107b",1.64814298190813e-66,-0.65252602514266,0.325,0.507,2.17933946497712e-62,"0","Fam107b"
"Slc31a1",4.55318066371572e-66,0.458958068223045,0.601,0.385,6.02067079163129e-62,"0","Slc31a1"
"Dcaf12",7.99270345737491e-66,0.380952583696965,0.33,0.14,1.05687517816868e-61,"0","Dcaf12"
"Cyba",9.33907069516864e-66,0.370786087133181,0.851,0.715,1.23490531802215e-61,"0","Cyba"
"Cd24a",1.13652276965202e-65,0.317604384778233,0.886,0.716,1.50282405831086e-61,"0","Cd24a"
"Glrx",2.27478791635466e-65,-0.576351757710609,0.388,0.558,3.00795206179577e-61,"0","Glrx"
"Srebf2",3.96361265606226e-65,0.354370142159739,0.329,0.139,5.24108501511113e-61,"0","Srebf2"
"Lamtor1",4.62180380961201e-65,0.355713108443263,0.449,0.233,6.11141117744996e-61,"0","Lamtor1"
"Cd84",1.46724233465941e-64,0.399104439689716,0.584,0.363,1.94013453912014e-60,"0","Cd84"
"Isg15",3.4256221594145e-64,-0.673066759837214,0.74,0.792,4.52970018139379e-60,"0","Isg15"
"Cmtm6",3.52237298812795e-64,-0.57260366071449,0.103,0.271,4.65763380220159e-60,"0","Cmtm6"
"Sgpl1",5.469093804398e-64,0.345471422481656,0.575,0.351,7.23178273755547e-60,"0","Sgpl1"
"Lcp1",5.91506518054371e-64,-0.358908486100254,0.792,0.855,7.82149068823295e-60,"0","Lcp1"
"Csf2ra",9.84634637330471e-64,-0.543424194456579,0.408,0.58,1.30198238094208e-59,"0","Csf2ra"
"Soat1",2.90729517150052e-63,0.34960445798193,0.672,0.452,3.84431640527514e-59,"0","Soat1"
"Rassf1",6.05267500292502e-63,0.35627827087871,0.41,0.203,8.00345215636776e-59,"0","Rassf1"
"Gbp2",1.39412904954717e-62,-0.634511316355194,0.654,0.742,1.84345684221623e-58,"0","Gbp2"
"Actr3",2.02466500448727e-62,-0.449189185130105,0.505,0.652,2.67721453543352e-58,"0","Actr3"
"St13",2.9232546138347e-62,0.258172675381513,0.423,0.22,3.86541957587362e-58,"0","St13"
"Anxa2",3.75360849065783e-62,0.483527568155199,0.699,0.551,4.96339650719685e-58,"0","Anxa2"
"Ankrd37",4.69948089667832e-62,0.395513303699227,0.451,0.242,6.21412358967774e-58,"0","Ankrd37"
"Mrpl33",6.72279526498462e-62,-0.539926976848378,0.376,0.552,8.88955217888917e-58,"0","Mrpl33"
"Spen",9.44099478183605e-62,0.317253704238039,0.303,0.123,1.24838274000218e-57,"0","Spen"
"Fam50a",1.03486986790686e-61,0.366890063322368,0.467,0.257,1.36840842633324e-57,"0","Fam50a"
"C5ar1",1.60962096200206e-61,-0.463932767843733,0.579,0.713,2.12840179805532e-57,"0","C5ar1"
"Xbp1",2.44771851222269e-61,-0.677425663006251,0.229,0.397,3.23661818871207e-57,"0","Xbp1"
"Themis2",1.01496599952281e-60,-0.494632540625717,0.231,0.415,1.34208954116901e-56,"0","Themis2"
"Litaf",1.24392674263995e-60,-0.252263122317151,0.902,0.892,1.64484433179281e-56,"0","Litaf"
"Rell1",2.33718124775701e-60,0.379963445966499,0.265,0.1,3.09045476390909e-56,"0","Rell1"
"Tsc22d3",5.74154325758876e-60,0.456813609539912,0.266,0.105,7.59204264950962e-56,"0","Tsc22d3"
"Cd300ld",6.90332525645089e-60,-0.560043708906407,0.317,0.48,9.12826698660501e-56,"0","Cd300ld"
"Gclm",8.68533574163574e-60,0.571120114791166,0.256,0.097,1.14846194511649e-55,"0","Gclm"
"Adssl1",1.30577590707862e-59,0.374156686682407,0.375,0.18,1.72662748193006e-55,"0","Adssl1"
"B4galt5",1.46827095008717e-59,0.360211709343054,0.284,0.114,1.94149467730026e-55,"0","B4galt5"
"Pnpla7",1.13008989362418e-58,0.336999450438598,0.326,0.143,1.49431786633926e-54,"0","Pnpla7"
"Nfkbid",1.94721963078905e-58,-0.582969631699915,0.384,0.542,2.57480851779236e-54,"0","Nfkbid"
"Mrpl14",1.44990229672699e-57,0.311085789289598,0.296,0.124,1.9172058069621e-53,"0","Mrpl14"
"Zcchc6",2.42526772467138e-57,-0.495295977810729,0.464,0.614,3.20693151233296e-53,"0","Zcchc6"
"Tarm1",2.55935815570374e-57,-0.542644124485558,0.167,0.335,3.38423928928705e-53,"0","Tarm1"
"Cux1",2.65300951217526e-57,-0.504112499480328,0.217,0.402,3.50807447794935e-53,"0","Cux1"
"Tnfrsf1a",3.83115344474585e-57,-0.484966677448603,0.383,0.541,5.06593419998744e-53,"0","Tnfrsf1a"
"Mcemp1",4.93361973289245e-57,-0.438456114142877,0.589,0.712,6.52372537280369e-53,"0","Mcemp1"
"Lyst",5.13876057452347e-57,0.295198173678059,0.786,0.6,6.79498310769238e-53,"0","Lyst"
"Tcirg1",5.27403811090729e-57,0.327740715316003,0.296,0.124,6.97386059405271e-53,"0","Tcirg1"
