"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc25a11",3.0171059727127e-06,0.727473579772627,0.7,0.075,0.03989519227718,"NK cells","Slc25a11"
"Hip1r",3.02918184395447e-06,0.637652222211428,0.6,0.048,0.04005487152261,"NK cells","Hip1r"
"Eif4b",3.04190210112757e-06,0.935693861199058,0.7,0.07,0.0402230714832098,"NK cells","Eif4b"
"Ugcg",3.07700992647218e-06,1.19396686916267,0.8,0.151,0.0406873022577417,"NK cells","Ugcg"
"Hint1.2",3.16338351097329e-06,1.2894901422946,0.7,0.09,0.0418294201655998,"NK cells","Hint1"
"Vdac3",3.25795736189185e-06,0.693915293688501,0.7,0.076,0.043079970196296,"NK cells","Vdac3"
"Zmat5",3.26894453509654e-06,0.660456360867671,0.5,0.021,0.0432252535875816,"NK cells","Zmat5"
"Pus3",3.31480670283712e-06,0.467874332117968,0.3,0.002,0.0438316890316152,"NK cells","Pus3"
"Sdcbp.2",3.34886710623522e-06,-1.52840766846998,0.5,0.892,0.0442820697457483,"NK cells","Sdcbp"
"Serf2.1",3.35961889709103e-06,1.07559598415242,1,0.733,0.0444242406762347,"NK cells","Serf2"
"Mrps36",3.41591388925997e-06,0.542813201240076,0.4,0.008,0.0451686293576845,"NK cells","Mrps36"
"Eefsec",3.52585700911584e-06,0.508596761770803,0.3,0.002,0.0466224072315387,"NK cells","Eefsec"
"Ifitm1.2",3.60096791805284e-06,-3.14520215876049,0.1,0.792,0.0476155987804127,"NK cells","Ifitm1"
"Arhgef18",3.61928298469183e-06,0.797002583095831,0.4,0.008,0.0478577789065801,"NK cells","Arhgef18"
"Prpf4b.1",3.65600485064783e-06,0.889985016369553,0.8,0.116,0.0483433521401162,"NK cells","Prpf4b"
"Ndufb10",3.75462058888909e-06,0.898151422945365,0.6,0.041,0.0496473480468805,"NK cells","Ndufb10"
"Ankrd44",3.84166508294533e-06,0.982901202103364,0.8,0.115,0.050798337391786,"NK cells","Ankrd44"
"Cd37",3.91388045697767e-06,1.18490769651098,0.8,0.201,0.0517532412826157,"NK cells","Cd37"
"Pla2g16",3.99290972771542e-06,1.0243510406427,0.5,0.023,0.052798245329581,"NK cells","Pla2g16"
"Adcy7",4.05879954753813e-06,0.726799717075722,0.4,0.008,0.0536695064170966,"NK cells","Adcy7"
"Anp32a.2",4.14465060686562e-06,0.968023151357572,1,0.347,0.0548047149745841,"NK cells","Anp32a"
"Camk2g",4.14905311284157e-06,0.469115553608947,0.4,0.009,0.0548629293111041,"NK cells","Camk2g"
"Tnfsf12",4.24683337097449e-06,0.523315718048529,0.3,0.002,0.0561558776643957,"NK cells","Tnfsf12"
"Rsbn1l",4.30918703716022e-06,0.904980239790737,0.9,0.178,0.0569803801923696,"NK cells","Rsbn1l"
"Ccng1",4.40965378136913e-06,0.867673436605167,0.6,0.042,0.058308851951044,"NK cells","Ccng1"
"Slfn2.2",4.45517608496074e-06,-1.68597290265739,0.7,0.892,0.0589107933714359,"NK cells","Slfn2"
"Hypk",4.46484102949833e-06,0.943201685884789,0.6,0.046,0.0590385929330565,"NK cells","Hypk"
"Mettl21a",4.47061399163394e-06,0.586955266032468,0.3,0.002,0.0591149288113757,"NK cells","Mettl21a"
"Prkch",4.48001559877837e-06,0.691539962783973,0.6,0.044,0.0592392462626464,"NK cells","Prkch"
"Zcchc11",4.54083497204031e-06,1.03098241340965,0.9,0.198,0.0600434608352891,"NK cells","Zcchc11"
"Uqcc3",4.61358178666907e-06,0.862519358731137,0.5,0.023,0.0610053919651251,"NK cells","Uqcc3"
"Cox5a.1",4.62934141644977e-06,0.847141387470602,0.9,0.179,0.0612137815497153,"NK cells","Cox5a"
"Snrpd1.2",4.70310922628131e-06,0.587209986660429,0.5,0.024,0.0621892132991178,"NK cells","Snrpd1"
"Spcs2.1",4.73217791960947e-06,1.13379554197506,0.8,0.215,0.062573588630996,"NK cells","Spcs2"
"Kmt2c",4.78106880029303e-06,0.658912415420781,0.7,0.086,0.0632200727462747,"NK cells","Kmt2c"
"Tmem234.1",5.12928887080414e-06,0.933799725538685,0.9,0.186,0.0678245867386431,"NK cells","Tmem234"
"Ncl.2",5.15565677909303e-06,1.14104967075106,0.9,0.19,0.0681732495899471,"NK cells","Ncl"
"Cox6c.1",5.29869489326684e-06,1.09245717229892,0.9,0.199,0.0700646425736674,"NK cells","Cox6c"
"Mrpl30",5.32090263404052e-06,0.745884351329204,0.7,0.082,0.0703582955299177,"NK cells","Mrpl30"
"Smarcc1",5.33986640972198e-06,0.829059729265105,0.4,0.009,0.0706090535357537,"NK cells","Smarcc1"
"Trem1.2",5.41287686662056e-06,-2.06628814750419,0,0.665,0.0715744708073237,"NK cells","Trem1"
"Lrba",5.42833282345326e-06,0.51589008900049,0.3,0.002,0.0717788449245225,"NK cells","Lrba"
"Snx20.2",5.48590904271768e-06,-1.96749244200374,0.1,0.801,0.0725401752718559,"NK cells","Snx20"
"Arfrp1",5.51578831572696e-06,0.769871029390165,0.6,0.044,0.0729352688988576,"NK cells","Arfrp1"
"Hnrnpa1.1",5.51889569153803e-06,0.91812176846539,0.7,0.076,0.0729763577292074,"NK cells","Hnrnpa1"
"Slc25a4",5.52772016856042e-06,0.434828374860423,0.3,0.002,0.0730930437888744,"NK cells","Slc25a4"
"Myo1e",5.57629327863932e-06,0.323451914653542,0.3,0.002,0.0737353260234478,"NK cells","Myo1e"
"Gspt1",5.60157009897244e-06,0.547796390443511,0.5,0.029,0.0740695614187126,"NK cells","Gspt1"
"Ctdnep1",5.909771451789e-06,0.655133510371042,0.5,0.023,0.078144907907006,"NK cells","Ctdnep1"
"Pbxip1",5.92434602680842e-06,0.968673600703764,0.8,0.122,0.0783376275124877,"NK cells","Pbxip1"
"Rnf187",5.99670896272662e-06,0.721366848518263,0.6,0.046,0.0792944826141341,"NK cells","Rnf187"
"Ssb.1",6.16821433857111e-06,1.22956982713185,0.7,0.093,0.0815622981989258,"NK cells","Ssb"
"Rpa1",6.17218914279392e-06,0.382791717333201,0.3,0.002,0.081614857035164,"NK cells","Rpa1"
"Ikbip",6.26616662079156e-06,0.411612735588427,0.3,0.002,0.0828575212267268,"NK cells","Ikbip"
"Nabp2",6.37908996244102e-06,0.403707814017101,0.4,0.012,0.0843507065733576,"NK cells","Nabp2"
"Cops5",6.68114083302598e-06,0.571579704167308,0.5,0.027,0.0883447252351026,"NK cells","Cops5"
"Abracl.2",6.72881452312002e-06,1.1271672310388,0.8,0.125,0.088975114439216,"NK cells","Abracl"
"Prpsap1",6.83022891070088e-06,0.719634891304733,0.5,0.023,0.0903161168861978,"NK cells","Prpsap1"
"Ppp1r14b.1",6.92868946392315e-06,0.657300405966711,0.5,0.024,0.0916180607814558,"NK cells","Ppp1r14b"
"Lig1",6.94658464738692e-06,0.467418866133427,0.3,0.002,0.0918546887923973,"NK cells","Lig1"
"Sdf2",6.95844460835235e-06,0.76843603010272,0.6,0.046,0.0920115130562432,"NK cells","Sdf2"
"Cnbp.1",7.03635636892318e-06,0.893238791907319,0.9,0.188,0.0930417402662712,"NK cells","Cnbp"
"Nudt21",7.13137006889147e-06,0.746559585984292,0.5,0.023,0.0942981064209519,"NK cells","Nudt21"
"Cmpk1",7.18022800632121e-06,0.820010191118057,0.7,0.079,0.0949441549275854,"NK cells","Cmpk1"
"Tnfrsf18",7.36318691314516e-06,0.685197657689817,0.5,0.024,0.0973634205525184,"NK cells","Tnfrsf18"
"Ranbp1.1",7.61503414164594e-06,0.431286955473297,0.4,0.012,0.100693596454984,"NK cells","Ranbp1"
"Eif3i.1",7.68924857572087e-06,0.489719641870525,0.5,0.03,0.101674933916757,"NK cells","Eif3i"
"Ifitm3.1",7.69549969810487e-06,-2.42783991154696,0.1,0.792,0.101757592508041,"NK cells","Ifitm3"
"Dock2",7.71368235196084e-06,1.19774700932806,0.6,0.242,0.101998021739978,"NK cells","Dock2"
"Etfb",7.78328964367095e-06,0.562412143320356,0.4,0.01,0.102918438958261,"NK cells","Etfb"
"Fbxo22",7.83492032456181e-06,0.513535743779346,0.4,0.01,0.103601151451681,"NK cells","Fbxo22"
"E2f4",7.84888145861597e-06,0.654303088454541,0.5,0.025,0.103785759527279,"NK cells","E2f4"
"Fam96b",8.07471416822016e-06,0.720181720615578,0.6,0.048,0.106771945446375,"NK cells","Fam96b"
"mt-Nd4l",8.17095469677469e-06,1.11465234608515,0.5,0.03,0.108044533955452,"NK cells","mt-Nd4l"
"Utrn",8.18124507577823e-06,0.651236729477526,0.7,0.09,0.108180603637016,"NK cells","Utrn"
"Atp1a1",8.35878718635576e-06,0.816637484267667,0.7,0.082,0.110528242965182,"NK cells","Atp1a1"
"Asxl2",8.37351328952786e-06,0.713985859781185,0.5,0.025,0.110722966227427,"NK cells","Asxl2"
"Tulp4",8.67271091129865e-06,0.516466533832045,0.5,0.033,0.114679256380102,"NK cells","Tulp4"
"Cwf19l2",8.72944450940298e-06,0.587912556607649,0.6,0.056,0.115429444747836,"NK cells","Cwf19l2"
"Borcs8",8.83240195551421e-06,0.436943483806847,0.4,0.014,0.116790851057764,"NK cells","Borcs8"
"Tial1",8.96550213558722e-06,0.481677574014239,0.5,0.035,0.11855083473887,"NK cells","Tial1"
"Def6",9.08288131636429e-06,0.910495647253068,0.8,0.128,0.120102939646285,"NK cells","Def6"
"G3bp2",9.09004284553674e-06,0.729781148178256,0.7,0.084,0.120197636546532,"NK cells","G3bp2"
"Slc50a1",9.09386107364838e-06,0.569535334645502,0.4,0.011,0.120248124976852,"NK cells","Slc50a1"
"Itm2b.2",9.17574038442485e-06,0.936408045022878,1,0.628,0.12133081510325,"NK cells","Itm2b"
"Vars",9.32924419515586e-06,0.41572974604917,0.3,0.002,0.123360595992546,"NK cells","Vars"
"Prex1",9.43468642007701e-06,1.04837099647154,0.7,0.083,0.124754858532678,"NK cells","Prex1"
"Kxd1",9.46879292788276e-06,0.855186280899246,0.7,0.082,0.125205848885394,"NK cells","Kxd1"
"Sdf2l1",9.7358971619733e-06,0.464424147400435,0.3,0.003,0.128737768172773,"NK cells","Sdf2l1"
"Ss18",9.76788055569262e-06,0.708209092964792,0.6,0.051,0.129160684587924,"NK cells","Ss18"
"Ube2e1",9.95705855876351e-06,0.395130349249517,0.4,0.015,0.13166218532253,"NK cells","Ube2e1"
"Tpd52.2",1.01828171473938e-05,-1.74934090000092,0.3,0.858,0.134647391139988,"NK cells","Tpd52"
"Rab18",1.05778224809449e-05,0.789917929576811,0.6,0.05,0.139870546665534,"NK cells","Rab18"
"Lsm8",1.0912784686313e-05,0.757285554478078,0.7,0.088,0.144299751907116,"NK cells","Lsm8"
"Klf13.1",1.09863561372575e-05,0.996848443698102,0.9,0.198,0.145272587202956,"NK cells","Klf13"
"Cat",1.1052080231283e-05,0.566197852400035,0.3,0.003,0.146141656898255,"NK cells","Cat"
"Psip1",1.10959667141022e-05,0.610571355544779,0.7,0.104,0.146721967860574,"NK cells","Psip1"
"Fam49b.1",1.12954358099404e-05,0.949965123978945,1,0.32,0.149359547714842,"NK cells","Fam49b"
"Tnfrsf23.2",1.13233265445492e-05,-1.69368797491437,0,0.64,0.149728346898574,"NK cells","Tnfrsf23"
"Abca2",1.13556907417387e-05,0.399147500275501,0.3,0.003,0.15015629867801,"NK cells","Abca2"
"Ehd1.2",1.14419140998393e-05,-1.93109924833501,0.1,0.77,0.151296430142175,"NK cells","Ehd1"
"Bcap31",1.16829771160076e-05,0.887981760432778,0.7,0.087,0.154484006404968,"NK cells","Bcap31"
"Trappc6b",1.16934515867868e-05,0.814025509713084,0.6,0.05,0.154622510332082,"NK cells","Trappc6b"
"Smap2",1.18621905473314e-05,0.662768993407518,0.8,0.143,0.156853745607363,"NK cells","Smap2"
"Pitpnc1",1.19020124130383e-05,0.840038883869054,0.7,0.086,0.157380310137605,"NK cells","Pitpnc1"
"Cracr2a",1.19327904038407e-05,0.381303313589903,0.3,0.003,0.157787287509986,"NK cells","Cracr2a"
"Cblb",1.19599612171506e-05,0.396754660624905,0.3,0.003,0.158146567174382,"NK cells","Cblb"
"Ttc13",1.20219091563072e-05,0.37653780132793,0.3,0.003,0.15896570477385,"NK cells","Ttc13"
"Neat1.2",1.20821331212283e-05,-1.82660535517466,0.8,0.936,0.159762046262001,"NK cells","Neat1"
"Snu13.1",1.2211930296734e-05,0.817002573295232,0.8,0.135,0.161478354313714,"NK cells","Snu13"
"Phf14",1.22463009483227e-05,0.704189110905353,0.5,0.027,0.161932837439672,"NK cells","Phf14"
"Ly9",1.22864847104979e-05,0.765532056048897,0.3,0.004,0.162464187326914,"NK cells","Ly9"
"1810022K09Rik",1.24409656538969e-05,0.931465668145355,0.6,0.053,0.164506888841479,"NK cells","1810022K09Rik"
"2410015M20Rik",1.25266419914615e-05,0.613335532943728,0.7,0.1,0.165639787053096,"NK cells","2410015M20Rik"
"Marcks.2",1.27339019385107e-05,-1.97177888159561,0.2,0.8,0.168380385332927,"NK cells","Marcks"
"Ap1g2",1.28163842805073e-05,0.388150442087227,0.3,0.003,0.169471049341147,"NK cells","Ap1g2"
"Sla",1.30690961702487e-05,0.609165594278631,0.6,0.057,0.172812658659198,"NK cells","Sla"
"Rpl10-ps3",1.31114722980513e-05,0.611975116335635,0.7,0.098,0.173372998197132,"NK cells","Rpl10-ps3"
"Fgfr1op2",1.32564830845059e-05,0.893748545616528,0.7,0.088,0.175290475826422,"NK cells","Fgfr1op2"
"March2",1.36415196335182e-05,0.725820926270393,0.6,0.053,0.180381814114011,"NK cells","March2"
"Smap1",1.36978113571611e-05,0.666652502321184,0.8,0.144,0.181126159575741,"NK cells","Smap1"
"AC110211.1.2",1.37557098881316e-05,-1.6186945515659,0,0.633,0.181891751850764,"NK cells","AC110211.1"
"Tpm1",1.38766781699958e-05,0.531745132153232,0.3,0.003,0.183491315441854,"NK cells","Tpm1"
"Zfp771",1.38878216050905e-05,0.457549211468245,0.4,0.014,0.183638665084112,"NK cells","Zfp771"
"Ndufab1",1.39403751044163e-05,0.552492072712623,0.5,0.032,0.184333580005697,"NK cells","Ndufab1"
"Dcps",1.41765173347831e-05,0.528543348918645,0.4,0.011,0.187456088717837,"NK cells","Dcps"
"Gmps",1.45707119078172e-05,0.506356962290621,0.4,0.012,0.192668523557067,"NK cells","Gmps"
"Arhgdib.2",1.48729039889154e-05,1.06988441992533,0.9,0.478,0.196664409445428,"NK cells","Arhgdib"
"Gab3",1.49144917104103e-05,0.494410050892743,0.3,0.003,0.197214323886755,"NK cells","Gab3"
"Chd8",1.51048102646762e-05,0.606134615172834,0.5,0.03,0.199730906129814,"NK cells","Chd8"
"Cuedc1",1.51244884468292e-05,0.375939595310757,0.3,0.003,0.199991110732423,"NK cells","Cuedc1"
"Sptssa",1.53408930553207e-05,0.678463805313235,0.4,0.011,0.202852628870505,"NK cells","Sptssa"
"Rcc2",1.54571149990241e-05,0.513295332259626,0.4,0.013,0.204389431632096,"NK cells","Rcc2"
"Cd24a.2",1.57723556835008e-05,-1.93098312392397,0.1,0.765,0.208557859202931,"NK cells","Cd24a"
"Rasgrp2",1.58883248314227e-05,0.857697333689766,0.5,0.028,0.210091319245902,"NK cells","Rasgrp2"
"Bicral",1.60221352265773e-05,0.561218702614996,0.4,0.012,0.211860694101032,"NK cells","Bicral"
"Ndufb8.2",1.60291630260693e-05,0.925586598515249,0.6,0.053,0.211953622693715,"NK cells","Ndufb8"
"Ccar1",1.60745142774989e-05,0.561165538132278,0.7,0.108,0.212553302291368,"NK cells","Ccar1"
"Gpx4.1",1.62836200498771e-05,1.16683781538144,0.9,0.258,0.215318307919525,"NK cells","Gpx4"
"Mrpl18",1.65511315632821e-05,0.80009503821412,0.5,0.028,0.218855612661279,"NK cells","Mrpl18"
"G0s2.2",1.65558290362633e-05,-3.15471861234929,0.4,0.831,0.21891772734651,"NK cells","G0s2"
"Tubb2a",1.69032395189068e-05,0.491214368338151,0.4,0.014,0.223511536158505,"NK cells","Tubb2a"
"Mllt11",1.7485221942884e-05,0.687290601689009,0.3,0.003,0.231207089750755,"NK cells","Mllt11"
"Msi2",1.76269470209542e-05,0.51046246737404,0.5,0.035,0.233081120458077,"NK cells","Msi2"
"Zbtb1",1.82953296262156e-05,0.556113507931112,0.4,0.013,0.241919143647449,"NK cells","Zbtb1"
"Nagpa",1.83572292429244e-05,0.388655451051006,0.3,0.004,0.24273764227919,"NK cells","Nagpa"
"Tsc22d3",1.83717993825773e-05,0.890958188258886,0.8,0.149,0.24293030323582,"NK cells","Tsc22d3"
"Utp11",1.87873610578068e-05,0.580971023949985,0.6,0.066,0.248425275267379,"NK cells","Utp11"
"Entpd1.2",1.90838707024426e-05,-2.08584962153668,0.1,0.748,0.252346022298399,"NK cells","Entpd1"
"Tbc1d22b",1.93642270653188e-05,0.644531471134892,0.3,0.003,0.25605317448471,"NK cells","Tbc1d22b"
"Tubb4b.1",1.93773516450788e-05,0.98605348669368,0.8,0.146,0.256226720802877,"NK cells","Tubb4b"
"Csnk2a2",1.95467614526331e-05,0.956530499174677,0.6,0.058,0.258466826688168,"NK cells","Csnk2a2"
"Elf1",1.96878897646114e-05,0.771132519414377,0.8,0.144,0.260332966357456,"NK cells","Elf1"
"Zfp260",1.99402402169891e-05,0.366491278166178,0.3,0.004,0.263669796389247,"NK cells","Zfp260"
"Snx5",2.00436093139028e-05,0.88422195740194,0.5,0.029,0.265036645957737,"NK cells","Snx5"
"Ssbp1",2.06623248714649e-05,0.760591417708587,0.5,0.029,0.27321792177538,"NK cells","Ssbp1"
"Nmd3",2.0806859187815e-05,0.599413556446292,0.3,0.003,0.275129099040478,"NK cells","Nmd3"
"Lbr",2.08835730526785e-05,1.01447842946643,0.7,0.103,0.276143486475568,"NK cells","Lbr"
"Gm28875",2.10523060352962e-05,0.601469894577943,0.4,0.013,0.278374642704722,"NK cells","Gm28875"
"Plaur.2",2.1231221720666e-05,-2.64869086679285,0.1,0.755,0.280740444812366,"NK cells","Plaur"
"Tgm2.1",2.13441528543891e-05,-1.83406259772329,0,0.617,0.282233733193587,"NK cells","Tgm2"
"Txndc17",2.15482383351626e-05,0.75051289922397,0.7,0.094,0.284932355505855,"NK cells","Txndc17"
"Pigt",2.16019050728184e-05,0.603999233470867,0.4,0.013,0.285641990777878,"NK cells","Pigt"
"Uhmk1",2.1762548036492e-05,0.452143617316226,0.4,0.015,0.287766172686534,"NK cells","Uhmk1"
"Upf2",2.18980254785491e-05,0.467941683797933,0.9,0.242,0.289557590902855,"NK cells","Upf2"
"Ssbp3",2.21309596186301e-05,0.458933651252265,0.3,0.003,0.292637679037146,"NK cells","Ssbp3"
"Bod1l",2.21919764135987e-05,0.943391762954701,0.5,0.03,0.293444504117016,"NK cells","Bod1l"
"Prkcb",2.22469510718686e-05,0.627847250492734,0.5,0.031,0.294171434023319,"NK cells","Prkcb"
"Magoh",2.22876721294703e-05,0.673132887140328,0.7,0.101,0.294709888567986,"NK cells","Magoh"
"Snrpb2",2.25015218628673e-05,0.542576017964078,0.4,0.014,0.297537623592694,"NK cells","Snrpb2"
"Ubr2",2.25564013662334e-05,0.720704575608866,0.6,0.057,0.298263295265704,"NK cells","Ubr2"
"Rpl22l1.2",2.31467722976703e-05,0.97527282984311,0.8,0.154,0.306069770092095,"NK cells","Rpl22l1"
"Zfp644",2.3292366208407e-05,0.548145177793528,0.4,0.014,0.307994958373766,"NK cells","Zfp644"
"Dnlz",2.36274279774143e-05,0.453272963152067,0.4,0.016,0.31242548014535,"NK cells","Dnlz"
"Rgs3",2.36404836138958e-05,0.843601825463596,0.5,0.03,0.312598114826544,"NK cells","Rgs3"
"Cyb561d2",2.44791941167705e-05,0.595444021116099,0.3,0.003,0.323688383806057,"NK cells","Cyb561d2"
"Psmb3.2",2.4555960764263e-05,0.928591464324805,0.8,0.151,0.324703469185849,"NK cells","Psmb3"
"Dpysl2",2.47107453520469e-05,0.625005544760799,0.3,0.003,0.326750185790116,"NK cells","Dpysl2"
"Hexb",2.53656050093741e-05,0.46114128055816,0.4,0.015,0.335409395038954,"NK cells","Hexb"
"Smarcal1",2.55138332588074e-05,0.381921480905578,0.3,0.004,0.33736941718121,"NK cells","Smarcal1"
"Lfng",2.55549914903942e-05,1.14079045434087,0.7,0.135,0.337913652477483,"NK cells","Lfng"
"Kif5b",2.58854243289176e-05,1.05498098752423,0.8,0.151,0.342282965901277,"NK cells","Kif5b"
"Mcm4",2.62209740977884e-05,0.379366008586649,0.3,0.005,0.346719940495057,"NK cells","Mcm4"
"Cd27",2.64631180399599e-05,0.71059444885277,0.4,0.013,0.34992180984239,"NK cells","Cd27"
"Nup35",2.66409257787443e-05,0.354932652015256,0.3,0.005,0.352272961572337,"NK cells","Nup35"
"Vamp7",2.69667656795741e-05,0.373832696159832,0.3,0.004,0.356581542581008,"NK cells","Vamp7"
"Ppie",2.71387263692205e-05,0.405877407028779,0.3,0.004,0.358855378780203,"NK cells","Ppie"
"Sord",2.84097758571249e-05,0.378890819670999,0.3,0.004,0.375662466158763,"NK cells","Sord"
"Cd44.2",2.90581588570725e-05,-1.80108093797387,0.3,0.838,0.384236034567069,"NK cells","Cd44"
"Card19.1",2.924174196954e-05,-1.78956660746994,0.5,0.812,0.386663554063227,"NK cells","Card19"
"Selenos",2.93209651849007e-05,0.810929252213713,0.6,0.06,0.387711122639942,"NK cells","Selenos"
"Hist1h4d",2.95194818343721e-05,0.820463731355358,0.4,0.014,0.390336108295902,"NK cells","Hist1h4d"
"Adamts10",2.99899396551389e-05,0.502215867770458,0.3,0.004,0.396556972059902,"NK cells","Adamts10"
"Brix1",3.03560796144431e-05,0.620074475794001,0.4,0.014,0.401398440741781,"NK cells","Brix1"
"Rhof",3.03825748274144e-05,0.576396971335641,0.6,0.071,0.4017487869429,"NK cells","Rhof"
"Ccl3.2",3.06543402963566e-05,-1.62228504316635,0.8,0.906,0.405342341738723,"NK cells","Ccl3"
"Cdca7l",3.06676487034423e-05,0.42532730620288,0.3,0.004,0.405518318805618,"NK cells","Cdca7l"
"Atp5b.2",3.09258335726087e-05,1.03217743227154,0.8,0.253,0.408932297330605,"NK cells","Atp5b"
"Mrpl1",3.10539580848466e-05,0.461365367746169,0.4,0.017,0.410626487755926,"NK cells","Mrpl1"
"Mtif2",3.1491602919644e-05,0.492044758077482,0.3,0.004,0.416413465406453,"NK cells","Mtif2"
"Ech1",3.15819531105107e-05,0.672987359933881,0.5,0.032,0.417608165980284,"NK cells","Ech1"
"Tmem59.1",3.16336722829615e-05,1.03805383517411,0.7,0.19,0.4182920485976,"NK cells","Tmem59"
"Sec11a",3.2166264414091e-05,0.842229073677187,0.5,0.033,0.425334514347525,"NK cells","Sec11a"
"Arhgap9",3.24836934153953e-05,0.865954016099893,0.7,0.099,0.429531878031772,"NK cells","Arhgap9"
"Pik3cd",3.25355810913014e-05,1.0107776589629,0.5,0.042,0.430217988770279,"NK cells","Pik3cd"
"Prrc2b",3.29552033466213e-05,0.79147822143112,0.5,0.032,0.435766653852374,"NK cells","Prrc2b"
"Pla2g7.1",3.33120211153474e-05,-1.78800949153709,0,0.6,0.440484855208238,"NK cells","Pla2g7"
"Park7.2",3.35266380860077e-05,0.686443694448125,0.6,0.064,0.44332273541128,"NK cells","Park7"
"Rabep2",3.41214643246607e-05,0.343180764906659,0.3,0.006,0.451188122764988,"NK cells","Rabep2"
"Plek.2",3.41896202023417e-05,-1.5657112357023,0.7,0.903,0.452089347935564,"NK cells","Plek"
"Coro2a",3.42881347081436e-05,0.548341489312451,0.4,0.016,0.453392005245783,"NK cells","Coro2a"
"Rpn2",3.55334206180764e-05,0.590325144753223,0.5,0.036,0.469858420832825,"NK cells","Rpn2"
"Fryl",3.56171163977103e-05,0.546735029867482,0.5,0.038,0.470965130126924,"NK cells","Fryl"
"Glod4",3.56633134351854e-05,0.451989805658761,0.4,0.017,0.471575993553457,"NK cells","Glod4"
"Anp32b.2",3.60359795815341e-05,0.848926081361031,0.8,0.154,0.476503758006625,"NK cells","Anp32b"
"Zfp677",3.61034108570076e-05,0.406997236125721,0.3,0.004,0.477395401762212,"NK cells","Zfp677"
"Edf1.1",3.6203550697415e-05,1.01098721652881,0.8,0.22,0.478719550871918,"NK cells","Edf1"
"H2-DMa",3.64988163983356e-05,0.370084567538784,0.3,0.005,0.482623849235192,"NK cells","H2-DMa"
"Lrp10",3.65078609191466e-05,0.705486373611997,0.9,0.23,0.482743444933875,"NK cells","Lrp10"
"Fam173a",3.68251393419906e-05,0.785711245157837,0.4,0.016,0.486938817519142,"NK cells","Fam173a"
"Chd6",3.68638110088283e-05,0.632838982143088,0.3,0.004,0.487450172969737,"NK cells","Chd6"
"Upf1",3.71229110548508e-05,0.481516725038177,0.6,0.081,0.490876252878292,"NK cells","Upf1"
"Gle1",3.72194124526643e-05,0.574479985323027,0.4,0.016,0.49215229086158,"NK cells","Gle1"
"Dicer1",3.72866497010682e-05,0.471298405183547,0.3,0.004,0.493041368997225,"NK cells","Dicer1"
"Ppid",3.73411932360901e-05,0.700652240618073,0.5,0.033,0.493762598160819,"NK cells","Ppid"
"Ndufb7",3.76938104035425e-05,1.07075934419421,0.7,0.108,0.498425254966043,"NK cells","Ndufb7"
"Sugt1.1",3.76992201963129e-05,0.47841019664106,0.9,0.257,0.498496788655846,"NK cells","Sugt1"
"Dmac1",3.80147473460842e-05,0.379206875197084,0.3,0.004,0.502669004157271,"NK cells","Dmac1"
"Gm26917",3.81014544861289e-05,0.395409807578088,0.3,0.005,0.503815532670083,"NK cells","Gm26917"
"Cct8",3.9568938302355e-05,0.770452723732804,0.6,0.063,0.523220071172041,"NK cells","Cct8"
"2210016F16Rik",3.99845074823911e-05,0.663517391393579,0.4,0.015,0.528715142439657,"NK cells","2210016F16Rik"
"H2-K1.1",3.99943462942964e-05,0.88456332590559,1,0.918,0.528845241049481,"NK cells","H2-K1"
"Fam117a",4.05985242006758e-05,0.377103780082663,0.3,0.005,0.536834285505537,"NK cells","Fam117a"
"Lcn2.1",4.10634309961384e-05,-3.48776453464134,0.1,0.752,0.542981748061938,"NK cells","Lcn2"
"Rgs1",4.10996305519056e-05,0.779709845368217,0.5,0.038,0.543460414787848,"NK cells","Rgs1"
"Cox16",4.12252296128879e-05,0.373914834441874,0.3,0.005,0.545121211171216,"NK cells","Cox16"
"Tbl3",4.1706604749476e-05,0.426610660068853,0.3,0.005,0.551486434602321,"NK cells","Tbl3"
"Spcs3",4.21846524877528e-05,0.482146434808279,0.4,0.018,0.557807659845556,"NK cells","Spcs3"
"Mbd3",4.22157136355735e-05,0.587337929605915,0.4,0.015,0.558218381403188,"NK cells","Mbd3"
"Usp24",4.27570022856122e-05,0.565231085272185,0.4,0.016,0.56537584122265,"NK cells","Usp24"
"Ctsz.2",4.29809758126854e-05,-1.80001531611983,0.3,0.801,0.568337443171139,"NK cells","Ctsz"
"Psmd14",4.35597527138505e-05,0.6552427757498,0.5,0.035,0.575990610135246,"NK cells","Psmd14"
"Psmd13",4.38846427172467e-05,0.456397447573014,0.6,0.086,0.580286630650154,"NK cells","Psmd13"
"Psmd3",4.3928754858212e-05,0.692591036319662,0.5,0.035,0.580869925490137,"NK cells","Psmd3"
"Mettl23",4.44766660138095e-05,0.830136520261158,0.6,0.063,0.588114954700603,"NK cells","Mettl23"
"R3hdm4",4.49702869484175e-05,0.72732851408962,0.6,0.066,0.594642104318925,"NK cells","R3hdm4"
"Fis1.1",4.50120785958867e-05,0.602301886418392,0.8,0.179,0.59519471527341,"NK cells","Fis1"
"Ankib1",4.5289141483312e-05,0.501719117785342,0.4,0.017,0.598858317833835,"NK cells","Ankib1"
"Rars",4.57425978374113e-05,0.61689312160761,0.4,0.016,0.60485437120409,"NK cells","Rars"
